PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Cedric Henderson,22,4,157,4.8,0.445,0.036000000000000004,0.46399999999999997,3.7,12.0,7.9,14.4,2.2,0.0,27.8,15.0,,-0.3,0.1,-0.2,-0.057999999999999996,,-3.7,0.7,-3.0,0.0
Shawn Kemp,28,4,152,25.9,0.573,0.0,0.634,15.3,23.9,19.6,15.5,1.9,2.3,15.0,35.4,,0.4,0.2,0.6,0.179,,5.3,1.1,6.4,0.3
Zydrunas Ilgauskas,22,4,147,16.3,0.575,0.0,0.51,13.9,15.8,14.8,3.7,0.8,3.0,14.3,24.0,,0.2,0.1,0.3,0.084,,0.1,-0.7,-0.6,0.1
Wesley Person,26,4,136,10.4,0.52,0.655,0.138,2.1,7.5,4.8,15.4,1.3,0.0,3.1,11.8,,0.2,0.0,0.2,0.081,,2.7,0.3,3.0,0.2
Brevin Knight,22,4,132,8.9,0.354,0.0,0.47600000000000003,0.0,17.6,8.8,34.0,4.4,0.7,24.0,12.7,,-0.2,0.2,0.0,0.006999999999999999,,-4.2,3.3,-0.8,0.0
Derek Anderson,23,4,103,15.1,0.643,0.0,1.182,0.0,12.7,6.4,23.2,2.8,0.9,26.4,22.2,,0.1,0.1,0.2,0.09699999999999999,,0.1,2.6,2.7,0.1
Vitaly Potapenko,22,4,70,4.6,0.43799999999999994,0.0,0.667,6.2,16.6,11.4,9.1,1.7,0.0,23.6,18.3,,-0.2,0.0,-0.1,-0.07400000000000001,,-4.6,-0.4,-5.0,-0.1
Bob Sura,24,3,31,2.6,0.316,0.4,0.6,0.0,14.1,7.0,24.6,1.9,0.0,24.0,13.5,,-0.1,0.0,0.0,-0.077,,-6.4,-0.4,-6.8,0.0
Carl Thomas,28,1,11,4.1,0.431,0.0,3.0,13.2,0.0,6.6,0.0,0.0,0.0,0.0,10.6,,0.0,0.0,0.0,0.05,,-3.2,-2.6,-5.8,0.0
Danny Ferry,31,3,10,-8.5,0.0,1.0,0.0,0.0,14.5,7.3,0.0,0.0,0.0,0.0,10.1,,0.0,0.0,0.0,-0.217,,-10.9,-4.5,-15.5,0.0
Scott Brooks,32,1,8,14.9,0.532,0.0,2.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,11.8,,0.0,0.0,0.0,0.18899999999999997,,2.4,-0.2,2.2,0.0
Shawnelle Scott,25,1,3,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,33.3,50.4,,0.0,0.0,0.0,-0.40299999999999997,,-9.3,6.1,-3.2,0.0
