PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Tim Hardaway,31,5,222,21.7,0.589,0.415,0.39399999999999996,1.7,7.6,4.7,34.1,1.5,0.0,14.0,28.8,,0.6,0.2,0.8,0.166,,7.7,-0.9,6.8,0.5
P.J. Brown,28,5,190,11.6,0.493,0.0,0.595,9.8,18.4,14.1,4.0,2.1,1.3,11.4,13.8,,0.1,0.3,0.4,0.08900000000000001,,-0.8,0.0,-0.7,0.1
Voshon Lenard,24,5,186,11.0,0.5920000000000001,0.5,0.385,0.7,11.7,6.2,7.6,0.3,0.9,15.3,19.3,,0.1,0.1,0.3,0.068,,-0.1,-0.9,-1.0,0.0
Alonzo Mourning,27,4,138,23.1,0.56,0.0,0.518,9.0,21.0,15.0,8.7,1.2,5.9,10.4,27.7,,0.3,0.2,0.5,0.17300000000000001,,3.3,1.4,4.6,0.2
Jamal Mashburn,25,5,129,2.1,0.331,0.244,0.08900000000000001,3.8,16.8,10.4,13.1,1.3,0.6,16.1,21.6,,-0.5,0.2,-0.3,-0.122,,-6.2,-1.7,-7.9,-0.2
Eric Murdock,29,5,125,18.4,0.53,0.281,0.875,3.0,16.4,9.8,22.3,3.1,0.0,8.3,19.3,,0.3,0.2,0.5,0.188,,1.3,3.1,4.4,0.2
Dan Majerle,32,2,62,10.9,0.507,0.75,0.25,2.0,7.8,4.9,14.0,3.6,1.3,10.1,7.9,,0.0,0.1,0.1,0.107,,0.5,3.2,3.8,0.1
Keith Askins,30,4,58,2.1,0.35700000000000004,0.7140000000000001,0.0,2.1,12.5,7.4,2.9,1.9,0.0,12.5,6.9,,-0.1,0.1,0.0,0.011000000000000001,,-4.5,1.1,-3.4,0.0
Marty Conlon,30,3,46,-0.3,0.444,0.0,0.28600000000000003,2.7,7.9,5.3,11.7,1.2,1.8,43.2,15.1,,-0.2,0.0,-0.1,-0.131,,-7.1,0.0,-7.0,-0.1
Mark Strickland,27,3,28,17.9,0.765,0.0,0.4,8.8,21.5,15.3,0.0,0.0,2.9,0.0,10.5,,0.1,0.0,0.1,0.23199999999999998,,2.7,0.5,3.2,0.0
Terry Mills,30,2,11,1.4,0.34,0.8,0.4,0.0,32.9,16.7,0.0,0.0,0.0,0.0,26.7,,0.0,0.0,0.0,-0.09300000000000001,,-6.8,-2.8,-9.6,0.0
Duane Causwell,29,1,5,-4.8,,,,0.0,48.2,24.4,0.0,0.0,0.0,100.0,10.0,,0.0,0.0,0.0,-0.223,,-8.9,-0.5,-9.4,0.0
