Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,8,995,DEN,Denver Nuggets,Gary Garland,1957-10-12,22.0,NBA,PG,78,,1106,5.0,11.6,0.44,0.2,0.6,0.32,4.8,11.0,0.44,0.6,0.8,0.69,1.6,2.9,4.5,4.7,1.8,0.1,2.4,2.6,10.9
