Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,21.0,CLE,NBA,C,59.0,43.0,1166.0,7.8,17.6,0.442,0.0,0.0,0.0,7.8,17.6,0.444,4.5,5.7,0.794,4.8,7.9,12.6,0.7,0.9,2.4,3.6,7.0,20.1,,97.0,105.0
2002,22.0,CLE,NBA,C,74.0,60.0,1659.0,7.1,16.9,0.42,0.1,0.2,0.429,7.0,16.6,0.42,4.0,5.7,0.693,4.3,8.3,12.6,0.8,0.6,2.9,3.1,8.3,18.2,,94.0,107.0
2003,23.0,CLE,NBA,C,52.0,0.0,809.0,7.3,18.1,0.404,0.0,0.2,0.0,7.3,17.9,0.408,4.8,6.6,0.724,5.9,8.7,14.6,1.8,1.1,2.4,3.0,7.8,19.4,,97.0,105.0
2004,24.0,TOT,NBA,"C,PF",76.0,17.0,1330.0,7.3,14.9,0.488,0.0,0.0,,7.3,14.9,0.488,4.3,6.5,0.663,6.1,10.0,16.1,0.8,1.4,2.5,3.5,8.1,18.8,,102.0,101.0
2004,24.0,CLE,NBA,PF,22.0,1.0,391.0,8.0,17.2,0.465,0.0,0.0,,8.0,17.2,0.465,4.6,6.5,0.708,6.4,12.6,18.9,1.4,1.2,3.0,3.4,7.8,20.5,,102.0,99.0
2004,24.0,BOS,NBA,C,54.0,16.0,939.0,7.0,13.9,0.5,0.0,0.0,,7.0,13.9,0.5,4.2,6.5,0.644,6.0,9.0,15.0,0.6,1.5,2.2,3.6,8.2,18.1,,102.0,101.0
2005,25.0,LAL,NBA,C,75.0,75.0,1870.0,7.9,15.6,0.507,0.0,0.1,0.0,7.9,15.5,0.509,4.9,7.3,0.678,5.6,8.6,14.2,1.4,0.4,3.1,3.1,6.7,20.8,,109.0,110.0
2006,26.0,LAL,NBA,C,59.0,56.0,1541.0,7.9,15.7,0.501,0.0,0.0,,7.9,15.7,0.501,4.9,6.9,0.716,4.7,8.1,12.8,2.1,0.5,2.5,2.8,7.3,20.7,,111.0,105.0
2008,28.0,LAL,NBA,C,23.0,5.0,278.0,5.8,17.2,0.337,0.0,0.0,,5.8,17.2,0.337,3.3,4.9,0.667,5.1,8.9,13.9,2.3,0.7,2.5,3.1,7.6,14.8,,87.0,105.0
2009,29.0,LAL,NBA,C,18.0,0.0,105.0,7.3,19.4,0.375,0.0,0.0,,7.3,19.4,0.375,2.9,3.4,0.857,7.3,9.2,16.5,4.8,0.5,2.9,4.8,11.1,17.5,,92.0,104.0
