Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,11,588,HOU,Houston Rockets,28.0,NBA,PG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
1991,17,588,MIL,Milwaukee Bucks,31.0,NBA,PG,1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0
1993,13,588,LAC,Los Angeles Clippers,33.0,NBA,PG,5.0,0.0,64.0,9.0,12.0,0.75,1.0,1.0,1.0,8.0,11.0,0.73,0.79,2.0,2.0,1.0,3.0,4.0,7.0,10.0,3.0,1.0,0.0,5.0,21.0
1994,12,588,IND,Indiana Pacers,34.0,NBA,PG,6.0,0.0,22.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,2.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,6.0
