SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993 - 94,WAB,82,19705,40.6,86.7,0.46799999999999997,2.8,9.5,0.297,37.8,77.3,0.489,20.6,27.5,0.748,13.6,27.8,41.4,23.2,8.9,4.1,17.8,21.8,104.5
