Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,5,1502,CHI,Chicago Bulls,Linton Johnson,"June 13, 1980",23.0,NBA,SF,41.0,20.0,734.0,5.1,14.4,0.36,0.5,2.3,0.21,4.6,12.1,0.38,1.6,2.6,0.6,4.2,8.8,13.0,1.9,2.6,2.3,2.6,6.4,12.3,84.0,99.0
2005,27,1502,SAS,San Antonio Spurs,Linton Johnson,"June 13, 1980",24.0,NBA,SF,2.0,0.0,15.0,0.0,7.2,0.0,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,,0.0,10.8,10.8,0.0,3.6,0.0,3.6,3.6,0.0,0.0,94.0
2006,31,1502,TOT,Total After Trade,Linton Johnson,"June 13, 1980",25.0,NBA,SF,36.0,7.0,524.0,6.3,15.3,0.41,1.3,3.7,0.36,4.9,11.6,0.42,1.9,2.8,0.67,4.1,8.4,12.6,1.4,1.2,1.2,2.9,6.3,15.7,94.0,106.0
2006,3,1502,NJN,New Jersey Nets,Linton Johnson,"June 13, 1980",25.0,NBA,SF,9.0,0.0,35.0,7.6,15.3,0.5,0.0,0.0,,7.6,15.3,0.5,1.5,6.1,0.25,0.0,10.7,10.7,3.1,3.1,0.0,6.1,10.7,16.8,70.0,97.0
2006,19,1502,NOK,New Orleans/Oklahoma City Hornets,Linton Johnson,"June 13, 1980",25.0,NBA,SF,27.0,7.0,489.0,6.2,15.3,0.4,1.4,4.0,0.36,4.7,11.4,0.42,1.9,2.5,0.74,4.4,8.3,12.7,1.3,1.1,1.3,2.6,6.0,15.7,97.0,106.0
2007,19,1502,NOK,New Orleans/Oklahoma City Hornets,Linton Johnson,"June 13, 1980",26.0,NBA,PF,54.0,0.0,720.0,6.9,14.0,0.49,0.7,2.2,0.33,6.1,11.8,0.52,2.2,2.7,0.81,3.8,8.2,12.0,1.3,2.4,1.3,2.0,7.5,16.7,111.0,103.0
2008,31,1502,TOT,Total After Trade,Linton Johnson,"June 13, 1980",27.0,NBA,PF,8.0,0.0,63.0,7.2,15.1,0.47,0.8,2.4,0.33,6.4,12.7,0.5,1.6,1.6,1.0,4.0,7.2,11.2,3.2,0.0,0.8,4.0,8.8,16.7,98.0,111.0
2008,24,1502,PHO,Phoenix Suns,Linton Johnson,"June 13, 1980",27.0,NBA,PF,6.0,0.0,53.0,6.6,13.1,0.5,0.9,1.9,0.5,5.6,11.2,0.5,0.0,0.0,,4.7,7.5,12.2,2.8,0.0,0.9,1.9,9.4,14.1,112.0,111.0
2008,28,1502,TOR,Toronto Raptors,Linton Johnson,"June 13, 1980",27.0,NBA,PF,2.0,0.0,10.0,10.6,26.6,0.4,0.0,5.3,0.0,10.6,21.3,0.5,10.6,10.6,1.0,0.0,5.3,5.3,5.3,0.0,0.0,16.0,5.3,31.9,72.0,112.0
2009,31,1502,TOT,Total After Trade,Linton Johnson,"June 13, 1980",28.0,NBA,PF,10.0,0.0,55.0,3.8,10.4,0.36,0.9,1.9,0.5,2.8,8.5,0.33,0.0,0.0,,2.8,4.7,7.6,1.9,0.9,0.0,1.9,6.6,8.5,89.0,112.0
2009,4,1502,CHA,Charlotte Bobcats,Linton Johnson,"June 13, 1980",28.0,NBA,PF,2.0,0.0,13.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,,115.0
2009,5,1502,CHI,Chicago Bulls,Linton Johnson,"June 13, 1980",28.0,NBA,PF,8.0,0.0,42.0,4.9,13.5,0.36,1.2,2.5,0.5,3.7,11.1,0.33,0.0,0.0,,3.7,6.1,9.8,2.5,1.2,0.0,2.5,7.4,11.1,89.0,111.0
