Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,25,804,POR,Portland Trail Blazers,24.0,NBA,SG,82.0,1841.0,12.5,0.47,0.0,0.2,7.8,11.6,9.7,10.9,2.7,1.0,13.2,15.4,,0.9,2.3,3.3,0.09,,-0.8,1.3,0.4,1.1
1981,8,804,DEN,Denver Nuggets,25.0,NBA,SG,82.0,1427.0,10.2,0.46,0.01,0.34,9.3,12.3,10.8,6.7,2.0,1.0,12.1,12.1,,0.7,0.8,1.6,0.05,,-0.9,-0.1,-1.0,0.3
1982,8,804,DEN,Denver Nuggets,26.0,NBA,SG,82.0,2519.0,12.1,0.56,0.0,0.43,9.2,14.4,11.9,8.3,2.3,0.7,17.0,10.9,,2.9,1.1,4.0,0.08,,0.7,-0.1,0.6,1.7
1983,8,804,DEN,Denver Nuggets,27.0,NBA,SG,82.0,2640.0,11.4,0.52,0.0,0.31,8.8,14.7,11.8,7.9,2.4,0.5,15.9,10.0,,2.6,1.8,4.4,0.08,,-0.1,0.2,0.1,1.4
1984,8,804,DEN,Denver Nuggets,28.0,NBA,SG,80.0,2705.0,10.2,0.52,0.0,0.39,7.4,15.1,11.1,9.1,2.8,0.6,18.3,7.4,,2.0,2.1,4.1,0.07,,-0.8,1.2,0.4,1.6
1985,8,804,DEN,Denver Nuggets,29.0,NBA,SG,81.0,2290.0,9.8,0.53,0.01,0.32,7.4,10.7,9.0,7.4,2.7,0.3,13.7,7.8,,2.1,2.3,4.4,0.09,,-1.3,1.1,-0.1,1.0
1986,8,804,DEN,Denver Nuggets,30.0,NBA,SG,82.0,2401.0,9.4,0.49,0.0,0.23,5.9,10.7,8.2,8.2,2.9,0.4,10.9,7.5,,1.8,3.1,4.9,0.1,,-1.9,2.2,0.3,1.4
1987,8,804,DEN,Denver Nuggets,31.0,NBA,SG,81.0,1932.0,7.8,0.45,0.01,0.2,4.6,10.1,7.2,8.6,2.3,0.6,9.9,6.6,,0.9,1.5,2.4,0.06,,-2.7,1.2,-1.4,0.3
1988,8,804,DEN,Denver Nuggets,32.0,NBA,SG,82.0,1534.0,8.3,0.5,0.01,0.33,7.3,9.3,8.2,6.3,3.0,0.4,12.7,5.2,,1.3,2.0,3.2,0.1,,-2.0,2.4,0.4,0.9
1989,24,804,PHO,Phoenix Suns,33.0,NBA,SG,34.0,321.0,7.0,0.41,0.0,0.34,10.4,9.5,9.9,8.5,1.7,0.2,13.0,5.7,,0.3,0.3,0.6,0.09,,-1.5,1.2,-0.3,0.1
1990,8,804,DEN,Denver Nuggets,34.0,NBA,SF,65.0,657.0,9.8,0.5,0.02,0.4,8.4,13.9,11.0,7.5,2.8,0.4,14.3,7.9,,0.5,0.9,1.4,0.1,,-2.3,1.6,-0.7,0.2
1991,8,804,DEN,Denver Nuggets,35.0,NBA,SG,17.0,217.0,10.7,0.51,0.08,0.21,7.9,10.6,9.1,12.4,2.3,0.2,12.0,9.5,,0.3,0.0,0.3,0.07,,-2.5,-0.3,-2.8,0.0
