Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",22.0,NBA,SG,30.0,0.0,10.8,1.8,4.7,0.38,1.2,3.4,0.36,0.6,1.3,0.42,0.5,1.1,1.4,0.79,0.4,1.3,1.7,1.0,0.2,0.0,0.8,1.0,5.9
1997,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",23.0,NBA,SG,73.0,47.0,28.9,4.3,9.4,0.46,2.5,6.1,0.41,1.8,3.3,0.54,0.59,1.2,1.4,0.82,0.5,2.5,3.0,2.2,0.7,0.2,1.5,2.3,12.3
1998,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",24.0,NBA,SG,81.0,81.0,32.4,4.5,10.5,0.42,1.9,4.7,0.4,2.6,5.9,0.44,0.52,1.7,2.2,0.79,0.9,2.7,3.6,2.2,0.7,0.2,1.2,2.7,12.6
1999,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",25.0,NBA,SG,12.0,2.0,15.8,2.6,6.6,0.39,1.0,2.9,0.34,1.6,3.7,0.43,0.47,0.7,0.9,0.73,0.3,1.0,1.3,0.8,0.3,0.1,0.6,1.5,6.8
2000,16,1731,MIA,Miami Heat,Voshon Lenard,"May 14, 1973",26.0,NBA,SG,53.0,13.0,27.1,4.3,10.6,0.41,1.7,4.3,0.39,2.6,6.3,0.42,0.49,1.6,2.0,0.79,0.7,2.2,2.9,2.6,0.8,0.3,1.5,2.4,11.9
2001,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",27.0,NBA,SG,80.0,58.0,29.1,4.2,10.6,0.4,1.8,4.8,0.38,2.4,5.8,0.41,0.48,1.9,2.4,0.8,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2
2002,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",28.0,NBA,SG,71.0,19.0,23.5,4.4,10.8,0.41,1.3,3.4,0.37,3.2,7.5,0.43,0.47,1.3,1.7,0.78,0.5,2.0,2.6,1.8,0.8,0.4,1.3,1.5,11.5
2003,28,1731,TOR,Toronto Raptors,Voshon Lenard,"May 14, 1973",29.0,NBA,SG,63.0,24.0,30.6,5.2,12.8,0.4,1.5,4.0,0.36,3.7,8.8,0.42,0.46,2.5,3.1,0.8,0.8,2.6,3.4,2.3,0.9,0.3,1.6,2.5,14.3
2004,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",30.0,NBA,SG,73.0,70.0,30.6,5.4,12.8,0.42,1.5,4.0,0.37,3.9,8.8,0.45,0.48,2.0,2.5,0.79,0.6,2.1,2.7,2.1,0.8,0.2,1.4,2.4,14.2
2005,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",31.0,NBA,SG,3.0,1.0,18.0,3.3,8.7,0.38,1.3,4.0,0.33,2.0,4.7,0.43,0.46,1.7,2.7,0.62,0.0,2.0,2.0,2.0,0.3,0.0,0.7,0.7,9.7
2006,31,1731,TOT,Total After Trade,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,26.0,6.0,17.6,2.9,7.3,0.39,1.0,3.0,0.32,1.9,4.3,0.44,0.46,0.6,1.2,0.52,0.2,1.6,1.8,1.6,0.8,0.2,1.2,1.5,7.3
2006,8,1731,DEN,Denver Nuggets,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,12.0,6.0,19.8,3.5,8.6,0.41,0.8,2.9,0.29,2.7,5.7,0.47,0.46,0.4,1.1,0.38,0.2,2.2,2.3,1.5,0.7,0.2,0.9,1.8,8.3
2006,25,1731,POR,Portland Trail Blazers,Voshon Lenard,"May 14, 1973",32.0,NBA,SG,14.0,0.0,15.7,2.4,6.3,0.38,1.1,3.1,0.35,1.3,3.2,0.4,0.46,0.8,1.3,0.61,0.2,1.1,1.4,1.6,0.9,0.1,1.4,1.3,6.6
