Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2602,Charles Shackleford,"April 22, 1966",303.0,105.0,4614.0,7.55,15.02,0.5,0.0,0.05,0,7.55,14.97,0.5,2.65,4.02,0.66,5.17,10.9,16.07,1.9,1.28,1.68,2.9,8.0,17.72,105.17,105.5
