PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Caron Butler,27,6,6,41.0,6.7,14.5,0.46,0.8,3.5,0.23800000000000002,5.8,11.0,0.53,0.489,4.5,5.2,0.871,1.7,4.0,5.7,3.8,1.8,0.2,2.7,3.2,18.7
Antawn Jamison,31,6,6,39.5,6.5,16.0,0.406,1.2,4.2,0.28,5.3,11.8,0.451,0.44299999999999995,2.7,4.7,0.5710000000000001,3.2,8.8,12.0,1.0,1.3,1.3,1.7,2.8,16.8
DeShawn Stevenson,26,6,6,32.7,3.7,10.0,0.36700000000000005,2.3,6.0,0.389,1.3,4.0,0.33299999999999996,0.483,2.7,3.0,0.889,0.3,1.8,2.2,3.0,1.0,0.0,1.5,1.8,12.3
Brendan Haywood,28,6,6,29.7,4.3,7.3,0.591,0.0,0.0,,4.3,7.3,0.591,0.591,3.3,4.2,0.8,2.2,4.5,6.7,0.8,0.7,1.5,1.0,4.2,12.0
Antonio Daniels,32,6,4,25.7,2.3,5.2,0.452,0.2,0.7,0.25,2.2,4.5,0.48100000000000004,0.46799999999999997,2.5,2.8,0.882,0.2,2.2,2.3,3.0,0.3,0.3,1.2,1.0,7.3
Gilbert Arenas,26,4,2,23.5,3.5,9.0,0.389,1.3,3.0,0.41700000000000004,2.3,6.0,0.375,0.45799999999999996,2.5,3.0,0.833,0.0,1.8,1.8,2.8,0.5,0.0,2.0,3.3,10.8
Roger Mason,27,6,0,21.5,3.2,7.8,0.40399999999999997,0.7,2.8,0.235,2.5,5.0,0.5,0.447,1.0,1.3,0.75,0.0,0.8,0.8,1.0,0.5,0.2,0.3,1.8,8.0
Darius Songaila,29,5,0,15.4,1.6,3.8,0.42100000000000004,0.0,0.0,,1.6,3.8,0.42100000000000004,0.42100000000000004,2.6,3.0,0.867,0.8,1.8,2.6,0.8,0.2,0.0,1.2,3.6,5.8
Andray Blatche,21,6,0,14.8,1.5,3.5,0.429,0.0,0.2,0.0,1.5,3.3,0.45,0.429,0.7,2.0,0.33299999999999996,1.2,2.2,3.3,0.2,0.3,1.0,0.8,2.5,3.7
Dominic McGuire,22,3,0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.3,0.7,0.5,0.3,0.7,1.0,0.3,0.3,0.3,0.0,0.3,0.3
Nick Young,22,4,0,4.3,0.3,2.3,0.111,0.0,0.5,0.0,0.3,1.8,0.14300000000000002,0.111,0.8,1.0,0.75,0.3,0.3,0.5,0.3,0.5,0.0,0.3,0.3,1.3
Oleksiy Pecherov,22,3,0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.7
