PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dwight Howard,22,10,10,42.1,7.2,12.4,0.581,0.0,0.0,,7.2,12.4,0.581,0.581,4.5,8.3,0.542,6.0,9.8,15.8,0.9,0.8,3.4,3.2,3.8,18.9
Rashard Lewis,28,10,10,41.7,7.1,16.3,0.436,2.1,6.8,0.309,5.0,9.5,0.526,0.5,3.2,3.9,0.821,2.4,4.8,7.2,3.4,1.1,0.5,2.3,1.8,19.5
Hedo Türkoğlu,28,10,10,39.9,6.3,14.1,0.447,1.0,3.5,0.28600000000000003,5.3,10.6,0.5,0.48200000000000004,3.9,4.6,0.848,1.4,5.0,6.4,5.5,0.8,0.2,3.8,3.5,17.5
Jameer Nelson,25,10,10,33.3,5.7,11.3,0.504,2.0,4.1,0.488,3.7,7.2,0.514,0.593,2.8,3.7,0.757,0.4,3.7,4.1,4.7,0.3,0.2,2.1,4.3,16.2
Keith Bogans,27,10,0,29.3,2.5,6.8,0.368,1.5,4.5,0.33299999999999996,1.0,2.3,0.435,0.478,0.8,1.1,0.727,0.4,3.8,4.2,1.1,0.4,0.0,0.7,2.6,7.3
Maurice Evans,29,10,10,28.2,3.5,6.9,0.507,1.5,3.6,0.41700000000000004,2.0,3.3,0.606,0.616,0.5,0.8,0.625,0.7,1.8,2.5,0.7,0.8,0.1,0.9,1.2,9.0
Keyon Dooling,27,10,0,14.8,2.2,5.6,0.39299999999999996,0.9,2.3,0.391,1.3,3.3,0.39399999999999996,0.473,1.3,1.5,0.867,0.2,0.8,1.0,0.7,0.6,0.1,0.6,2.2,6.6
Carlos Arroyo,28,4,0,7.5,0.5,1.0,0.5,0.0,0.3,0.0,0.5,0.8,0.667,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.8,1.0,1.5
Marcin Gortat,23,8,0,6.0,0.6,0.8,0.833,0.0,0.0,,0.6,0.8,0.833,0.833,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.5,0.4,0.6,1.3
J.J. Redick,23,2,0,5.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
Adonal Foyle,32,3,0,3.7,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.7
Pat Garrity,31,2,0,3.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
James Augustine,23,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
