PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Paul,22,12,12,40.5,9.3,18.4,0.502,0.4,1.8,0.23800000000000002,8.8,16.7,0.53,0.514,5.2,6.6,0.785,1.3,3.6,4.9,11.3,2.3,0.2,1.8,3.6,24.1
David West,27,12,12,40.4,8.5,18.3,0.466,0.1,0.2,0.5,8.4,18.1,0.465,0.46799999999999997,4.1,4.6,0.8909999999999999,1.8,6.8,8.5,2.8,1.1,1.9,1.8,2.7,21.2
Peja Stojaković,30,12,12,37.9,4.8,11.1,0.436,2.3,4.3,0.5489999999999999,2.5,6.8,0.366,0.541,2.1,2.3,0.9259999999999999,0.5,4.9,5.4,0.5,0.5,0.1,0.7,1.6,14.1
Tyson Chandler,25,12,12,34.3,3.6,5.7,0.632,0.0,0.0,,3.6,5.7,0.632,0.632,0.8,1.3,0.625,3.8,6.5,10.3,0.4,0.4,1.7,0.8,3.6,8.0
Morris Peterson,30,12,12,23.1,2.8,5.7,0.485,1.3,2.8,0.47100000000000003,1.4,2.8,0.5,0.603,0.3,0.5,0.667,0.3,2.3,2.6,0.6,0.5,0.3,0.4,2.4,7.2
Jannero Pargo,28,12,0,22.1,3.8,9.7,0.38799999999999996,1.3,3.6,0.349,2.5,6.1,0.41100000000000003,0.45299999999999996,1.4,2.0,0.708,0.4,2.1,2.5,2.3,1.0,0.2,0.9,1.8,10.2
Bonzi Wells,31,12,0,14.2,1.8,4.8,0.386,0.0,0.2,0.0,1.8,4.6,0.4,0.386,0.0,0.5,0.0,0.3,2.3,2.6,0.7,0.3,0.3,0.5,2.2,3.7
Julian Wright,20,11,0,11.9,1.8,4.0,0.455,0.2,0.8,0.222,1.6,3.2,0.514,0.47700000000000004,0.5,0.5,0.833,0.5,1.1,1.6,0.5,0.9,0.1,0.5,0.7,4.3
Hilton Armstrong,23,8,0,9.0,1.0,1.6,0.615,0.0,0.0,,1.0,1.6,0.615,0.615,0.6,1.3,0.5,1.1,1.4,2.5,0.0,0.0,0.8,0.5,1.5,2.6
Melvin Ely,29,7,0,8.4,0.6,2.1,0.267,0.0,0.0,,0.6,2.1,0.267,0.267,1.0,1.4,0.7,0.7,0.9,1.6,0.1,0.0,0.0,0.6,1.9,2.1
Mike James,32,4,0,7.0,1.0,3.0,0.33299999999999996,0.5,1.3,0.4,0.5,1.8,0.28600000000000003,0.41700000000000004,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.5,0.0,0.3,0.0,3.0
Ryan Bowen,32,9,0,4.3,0.1,0.7,0.16699999999999998,0.0,0.1,0.0,0.1,0.6,0.2,0.16699999999999998,0.2,0.2,1.0,0.3,1.2,1.6,0.2,0.1,0.0,0.1,0.1,0.4
