PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,30,26,26,38.1,6.3,14.2,0.441,1.7,4.6,0.361,4.6,9.7,0.478,0.499,5.5,6.8,0.802,0.8,4.2,5.0,4.6,1.1,0.3,3.2,3.5,19.7
Ray Allen,32,26,26,38.0,5.1,12.0,0.428,2.1,5.3,0.396,3.0,6.6,0.45299999999999996,0.516,3.2,3.5,0.9129999999999999,1.0,2.8,3.8,2.7,0.9,0.3,1.5,2.4,15.6
Kevin Garnett,31,26,26,38.0,8.3,16.8,0.495,0.1,0.3,0.25,8.3,16.5,0.5,0.498,3.6,4.5,0.81,2.8,7.8,10.5,3.3,1.3,1.1,2.1,2.8,20.4
Rajon Rondo,21,26,26,32.0,4.1,10.1,0.40700000000000003,0.2,0.8,0.25,3.9,9.3,0.42,0.41600000000000004,1.8,2.6,0.691,1.5,2.6,4.1,6.6,1.7,0.3,1.8,2.8,10.2
Kendrick Perkins,23,25,25,25.2,2.5,4.2,0.585,0.0,0.0,0.0,2.5,4.2,0.59,0.585,1.6,2.4,0.6779999999999999,2.1,4.0,6.1,0.5,0.6,1.3,1.2,3.6,6.6
James Posey,31,26,0,22.0,2.0,4.6,0.43700000000000006,1.3,3.4,0.39799999999999996,0.7,1.2,0.5479999999999999,0.584,1.3,1.5,0.875,0.5,3.1,3.6,1.1,1.0,0.3,0.5,2.3,6.7
P.J. Brown,38,25,0,13.6,1.0,2.2,0.46399999999999997,0.0,0.0,0.0,1.0,2.2,0.473,0.46399999999999997,0.8,1.0,0.84,0.7,1.6,2.4,0.5,0.2,0.4,0.5,2.3,2.9
Sam Cassell,38,21,0,12.6,1.8,5.3,0.33299999999999996,0.3,1.3,0.214,1.5,4.0,0.373,0.36,0.7,0.8,0.8240000000000001,0.1,0.6,0.7,1.2,0.4,0.0,0.6,1.4,4.5
Leon Powe,24,23,1,11.7,1.6,3.2,0.493,0.0,0.0,,1.6,3.2,0.493,0.493,1.9,2.9,0.667,1.4,1.3,2.7,0.2,0.0,0.1,0.5,2.0,5.0
Glen Davis,22,17,0,8.1,0.8,2.0,0.41200000000000003,0.0,0.1,0.0,0.8,1.9,0.424,0.41200000000000003,0.6,1.1,0.611,0.7,0.8,1.5,0.4,0.3,0.2,0.6,1.6,2.3
Eddie House,29,21,0,7.9,0.8,2.7,0.304,0.5,1.5,0.355,0.3,1.2,0.24,0.402,0.3,0.4,0.875,0.1,1.0,1.0,0.9,0.2,0.0,0.2,0.6,2.5
Tony Allen,26,15,0,4.3,0.6,1.1,0.563,0.0,0.1,0.0,0.6,1.0,0.6,0.563,0.1,0.3,0.4,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.3,1.3
