Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,14,2148,LAL,Los Angeles Lakers,Norm Nixon,"October 11, 1955",24.0,NBA,PG,82.0,,3226.0,624.0,1209.0,0.52,1.0,8.0,0.12,623.0,1201.0,0.52,0.52,197.0,253.0,0.78,52.0,177.0,229.0,642.0,147.0,14.0,288.0,241.0,1446.0
1981,14,2148,LAL,Los Angeles Lakers,Norm Nixon,"October 11, 1955",25.0,NBA,PG,79.0,,2962.0,576.0,1210.0,0.48,2.0,12.0,0.17,574.0,1198.0,0.48,0.48,196.0,252.0,0.78,64.0,168.0,232.0,696.0,146.0,11.0,285.0,226.0,1350.0
1982,14,2148,LAL,Los Angeles Lakers,Norm Nixon,"October 11, 1955",26.0,NBA,PG,82.0,82.0,3024.0,628.0,1274.0,0.49,3.0,12.0,0.25,625.0,1262.0,0.5,0.49,181.0,224.0,0.81,38.0,138.0,176.0,652.0,132.0,7.0,238.0,264.0,1440.0
1983,14,2148,LAL,Los Angeles Lakers,Norm Nixon,"October 11, 1955",27.0,NBA,PG,79.0,79.0,2711.0,533.0,1123.0,0.48,0.0,13.0,0.0,533.0,1110.0,0.48,0.48,125.0,168.0,0.74,61.0,144.0,205.0,566.0,104.0,4.0,237.0,176.0,1191.0
1984,13,2148,SDC,San Diego Clippers,Norm Nixon,"October 11, 1955",28.0,NBA,PG,82.0,82.0,3053.0,587.0,1270.0,0.46,11.0,46.0,0.24,576.0,1224.0,0.47,0.47,206.0,271.0,0.76,56.0,147.0,203.0,914.0,94.0,4.0,257.0,180.0,1391.0
1985,13,2148,LAC,Los Angeles Clippers,Norm Nixon,"October 11, 1955",29.0,NBA,PG,81.0,81.0,2894.0,596.0,1281.0,0.46,33.0,99.0,0.33,563.0,1182.0,0.48,0.48,170.0,218.0,0.78,55.0,163.0,218.0,711.0,95.0,4.0,273.0,175.0,1395.0
1986,13,2148,LAC,Los Angeles Clippers,Norm Nixon,"October 11, 1955",30.0,NBA,PG,67.0,62.0,2138.0,403.0,921.0,0.44,42.0,121.0,0.35,361.0,800.0,0.45,0.46,131.0,162.0,0.81,45.0,135.0,180.0,576.0,84.0,3.0,190.0,143.0,979.0
1989,13,2148,LAC,Los Angeles Clippers,Norm Nixon,"October 11, 1955",33.0,NBA,PG,53.0,30.0,1318.0,153.0,370.0,0.41,8.0,29.0,0.28,145.0,341.0,0.42,0.42,48.0,65.0,0.74,13.0,65.0,78.0,339.0,46.0,0.0,118.0,69.0,362.0
