OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2011,2,BOS,82,19780,37.2,85.5,0.43,5.9,17.5,0.34,31.2,68.0,0.46,20.1,26.5,0.76,11.6,32.0,43.6,20.6,7.7,4.9,16.9,22.3,100.3
2011,5,CHI,82,19830,37.6,87.4,0.43,5.7,17.5,0.33,31.9,69.9,0.46,19.4,25.4,0.76,11.1,31.1,42.2,20.8,7.6,6.4,15.5,22.0,100.3
2011,17,MIL,82,19830,38.2,85.5,0.45,5.9,17.6,0.33,32.3,67.9,0.48,20.2,26.2,0.77,11.3,35.4,46.7,22.3,6.8,5.3,16.8,22.8,102.5
2011,22,ORL,82,19830,38.0,87.1,0.44,6.8,19.6,0.35,31.2,67.6,0.46,19.1,25.7,0.74,10.7,32.5,43.2,21.8,8.0,4.1,15.1,23.8,102.0
2011,19,NOH,82,19830,39.3,86.0,0.46,7.6,21.3,0.36,31.7,64.7,0.49,19.0,24.6,0.77,10.5,33.5,44.0,23.7,6.8,5.4,16.3,22.8,105.2
2011,16,MIA,82,19780,38.3,88.3,0.43,7.3,21.1,0.34,31.0,67.1,0.46,19.7,26.4,0.74,11.5,31.4,42.9,22.0,7.7,3.3,14.4,23.9,103.5
2011,25,POR,82,19805,40.0,85.7,0.47,7.3,19.8,0.37,32.7,65.9,0.5,19.8,25.8,0.77,12.0,32.9,44.8,21.7,7.8,4.7,17.7,24.0,107.1
2011,14,LAL,82,19830,40.1,91.9,0.44,7.4,22.2,0.34,32.7,69.6,0.47,16.6,21.7,0.76,13.4,32.0,45.4,24.4,7.8,5.0,14.9,22.7,104.3
2011,1,ALT,82,19730,41.0,89.0,0.46,6.3,18.5,0.34,34.7,70.5,0.49,18.8,24.3,0.77,11.4,33.9,45.3,23.8,7.5,4.7,14.0,20.7,107.0
2011,7,DAL,82,19705,40.0,88.8,0.45,6.8,19.7,0.34,33.2,69.1,0.48,18.3,24.4,0.75,11.7,32.8,44.5,22.5,8.3,4.0,14.9,22.0,105.0
2011,4,CHA,82,19805,40.0,87.8,0.46,7.8,21.8,0.36,32.2,66.0,0.49,20.1,25.8,0.78,10.9,33.1,43.9,24.0,8.1,6.7,14.6,23.4,107.8
2011,23,PHI,82,19930,39.4,87.2,0.45,6.1,18.1,0.34,33.2,69.1,0.48,20.2,26.1,0.77,11.6,34.3,45.8,23.1,7.7,4.9,15.3,20.3,105.0
2011,15,MEM,82,19880,39.0,85.2,0.46,7.7,20.9,0.37,31.3,64.3,0.49,19.5,25.6,0.76,11.9,31.4,43.2,22.6,8.1,6.6,18.0,23.0,105.1
2011,27,SAS,82,19780,41.1,90.2,0.46,6.3,17.2,0.37,34.8,73.0,0.48,17.1,22.3,0.77,11.6,32.8,44.4,22.1,7.5,4.9,14.4,22.4,105.6
2011,3,NJN,82,20005,41.0,88.1,0.46,6.8,18.6,0.36,34.2,69.5,0.49,21.2,28.2,0.75,11.3,34.4,45.7,24.3,7.5,5.0,13.5,21.9,109.9
2011,9,DET,82,19880,42.1,86.7,0.49,7.1,19.8,0.36,35.0,66.9,0.52,20.4,26.6,0.77,11.7,33.4,45.2,25.9,7.7,5.2,15.7,20.9,111.7
2011,12,IND,82,19780,39.3,87.6,0.45,6.5,18.2,0.36,32.8,69.4,0.47,20.7,27.6,0.75,11.9,33.5,45.5,21.4,7.9,6.0,14.6,22.5,106.0
2011,21,OKC,82,20005,40.4,88.3,0.46,6.2,17.3,0.36,34.2,71.0,0.48,20.1,27.1,0.74,12.1,31.0,43.1,22.2,7.6,4.6,14.9,22.9,107.2
2011,29,UTA,82,19880,39.3,85.7,0.46,7.8,20.9,0.38,31.5,64.8,0.49,23.6,30.3,0.78,12.3,32.2,44.4,22.5,8.1,5.4,15.9,23.9,110.1
2011,13,LAC,82,19855,39.7,87.1,0.46,7.6,20.8,0.36,32.1,66.3,0.48,21.7,28.2,0.77,11.9,31.4,43.3,23.8,8.6,5.3,14.6,23.6,108.7
2011,8,DEN,82,19705,40.2,87.6,0.46,7.3,21.3,0.34,32.8,66.3,0.5,19.6,25.9,0.76,11.0,32.2,43.2,23.2,7.8,6.2,14.4,23.8,107.3
2011,11,HOU,82,19880,41.9,89.4,0.47,5.7,16.0,0.36,36.1,73.4,0.49,19.6,25.0,0.78,12.2,32.7,44.9,21.9,7.5,5.8,14.4,22.5,109.0
2011,6,CLE,82,19755,42.2,88.8,0.48,8.7,21.1,0.41,33.5,67.8,0.5,18.8,24.7,0.76,11.7,34.9,46.6,25.9,8.1,6.4,14.5,22.8,111.8
2011,30,WAS,82,19930,40.7,86.5,0.47,7.2,19.3,0.37,33.5,67.3,0.5,21.5,28.3,0.76,12.8,33.5,46.2,24.4,8.0,5.3,16.6,21.3,110.2
2011,26,SAC,82,19855,41.4,86.7,0.48,6.1,17.2,0.36,35.3,69.5,0.51,20.2,26.5,0.76,11.0,31.8,42.9,22.6,8.5,5.9,15.3,21.9,109.0
2011,28,TOR,82,19780,42.0,87.1,0.48,7.1,18.8,0.38,34.9,68.3,0.51,21.8,28.4,0.77,11.9,32.1,44.0,24.2,8.2,6.0,14.9,21.2,112.9
2011,10,GSW,82,19830,40.5,86.7,0.47,7.2,20.2,0.36,33.3,66.4,0.5,22.4,28.9,0.78,13.4,33.5,46.9,25.9,8.6,4.5,16.9,19.3,110.7
2011,20,NYK,82,19780,41.2,87.2,0.47,6.8,18.3,0.37,34.4,68.9,0.5,20.9,27.5,0.76,12.2,33.6,45.8,21.4,7.4,4.6,15.9,21.6,110.1
2011,24,PHO,82,20005,42.1,89.2,0.47,7.4,20.3,0.37,34.6,68.9,0.5,18.8,25.0,0.75,12.5,33.6,46.2,24.0,8.2,4.5,15.1,22.1,110.4
2011,18,MIN,82,19780,40.6,86.8,0.47,8.0,21.5,0.37,32.6,65.3,0.5,21.8,28.0,0.78,11.5,32.4,43.9,25.5,9.8,5.6,14.9,21.6,111.1
