Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,29,UTA,Utah Jazz,82,19730,38.7,89.0,0.43,2.3,7.5,0.3,36.4,81.5,0.45,21.9,29.1,0.75,15.1,27.7,42.9,22.5,9.7,6.3,16.5,25.9,101.5
1989,9,DET,Detroit Pistons,82,19830,39.8,89.0,0.45,2.0,7.0,0.28,37.8,82.0,0.46,23.1,29.5,0.78,14.3,27.7,42.1,23.5,8.2,4.3,15.5,26.5,104.7
1989,6,CLE,Cleveland Cavaliers,82,19755,42.0,91.1,0.46,2.1,6.3,0.34,39.8,84.8,0.47,16.8,21.7,0.78,15.0,28.3,43.3,25.3,8.5,4.5,17.7,24.4,102.9
1989,7,DAL,Dallas Mavericks,82,19780,43.3,92.5,0.47,2.1,6.5,0.32,41.2,85.9,0.48,19.9,26.5,0.75,15.6,31.6,47.2,27.0,8.4,4.9,14.9,23.7,108.6
1989,5,CHI,Chicago Bulls,82,19780,42.0,88.8,0.47,2.4,7.4,0.33,39.6,81.4,0.49,21.2,27.4,0.77,13.5,28.8,42.3,26.3,8.6,4.4,15.7,22.3,107.7
1989,17,MIL,Milwaukee Bucks,82,19755,40.7,85.1,0.48,2.4,6.6,0.37,38.3,78.5,0.49,22.7,29.2,0.78,13.5,28.8,42.3,26.0,8.7,5.2,18.8,23.9,106.4
1989,1,ATL,Atlanta Hawks,82,19805,41.4,87.8,0.47,1.8,6.3,0.29,39.6,81.5,0.49,22.5,28.7,0.78,15.5,28.6,44.2,25.1,8.5,4.3,18.3,26.0,107.2
1989,14,LAL,Los Angeles Lakers,82,19805,42.9,91.2,0.47,2.3,7.1,0.33,40.5,84.1,0.48,18.7,24.8,0.75,14.3,26.9,41.1,26.1,9.1,5.2,15.3,23.5,106.7
1989,11,HOU,Houston Rockets,82,19855,40.5,86.6,0.47,2.2,6.3,0.35,38.3,80.2,0.48,21.5,28.2,0.76,13.6,28.8,42.4,23.9,9.5,5.2,17.3,23.9,104.8
1989,2,BOS,Boston Celtics,82,19780,43.0,88.8,0.48,1.6,5.7,0.29,41.3,83.1,0.5,22.0,28.4,0.78,13.0,27.5,40.4,26.3,9.4,4.8,14.7,24.1,109.6
1989,16,MIA,Miami Heat,82,19855,41.3,84.5,0.49,1.8,5.3,0.34,39.5,79.3,0.5,24.7,31.9,0.77,14.5,28.9,43.4,25.2,11.3,6.7,18.8,22.3,109.0
1989,21,SEA,Seattle Supersonics,82,19780,41.7,85.7,0.49,2.0,6.6,0.31,39.6,79.1,0.5,23.2,30.2,0.77,14.4,27.3,41.7,23.7,8.1,5.0,18.8,22.8,108.6
1989,3,NJN,New Jersey Nets,82,19805,43.1,86.7,0.5,1.9,6.2,0.31,41.2,80.5,0.51,21.2,27.7,0.76,12.5,30.0,42.5,25.8,9.0,5.9,16.7,22.2,109.3
1989,23,PHI,Philadelphia 76Ers,82,19780,45.0,89.8,0.5,2.1,6.1,0.34,43.0,83.7,0.51,19.3,24.9,0.77,14.1,29.7,43.9,28.1,7.9,5.5,15.6,24.4,111.5
1989,30,WAB,Washington Bullets,82,19855,41.8,86.7,0.48,1.9,6.1,0.3,39.9,80.6,0.5,23.1,30.1,0.77,13.6,30.4,44.0,25.0,7.9,6.3,16.6,23.0,108.5
1989,24,PHO,Phoenix Suns,82,19755,41.7,89.9,0.46,2.1,6.6,0.32,39.6,83.3,0.48,20.2,26.8,0.75,14.6,28.6,43.1,25.2,7.3,5.0,15.9,23.9,105.7
1989,26,SAC,Sacramento Kings,82,19780,43.3,89.6,0.48,2.2,6.9,0.32,41.2,82.7,0.5,21.1,27.8,0.76,14.1,31.4,45.6,25.4,9.2,5.3,15.5,22.0,110.0
1989,12,IND,Indiana Pacers,82,19855,42.1,90.2,0.47,2.0,6.7,0.3,40.0,83.5,0.48,24.8,31.8,0.78,15.7,28.2,43.9,24.8,10.2,4.7,14.7,24.7,111.0
1989,27,SAS,San Antonio Spurs,82,19755,40.7,83.4,0.49,2.0,6.2,0.32,38.7,77.2,0.5,24.6,31.7,0.78,14.7,28.7,43.4,24.1,10.7,6.4,20.2,22.6,107.9
1989,20,NYK,New York Knicks,82,19805,42.2,85.4,0.49,1.8,6.2,0.28,40.4,79.2,0.51,21.3,27.7,0.77,14.1,27.0,41.1,26.6,9.0,5.0,19.6,22.0,107.5
1989,4,CHO,Charlotte Hornets,82,19780,43.0,86.1,0.5,1.4,4.8,0.29,41.6,81.2,0.51,24.7,31.8,0.78,14.4,31.7,46.1,24.9,8.6,5.3,17.2,21.7,112.1
1989,25,POR,Portland Trail Blazers,82,19830,41.6,85.3,0.49,2.3,6.4,0.36,39.3,78.9,0.5,22.5,29.2,0.77,13.4,27.8,41.3,24.1,8.6,4.2,18.3,22.8,108.0
1989,13,LAC,Los Angeles Clippers,82,19855,43.4,89.6,0.48,2.3,6.7,0.34,41.1,82.9,0.5,21.2,27.8,0.76,15.5,29.5,45.0,27.6,10.8,6.4,16.7,21.8,110.2
1989,8,DEN,Denver Nuggets,82,19880,41.6,84.0,0.5,1.8,5.0,0.35,39.8,79.0,0.5,22.2,30.1,0.74,12.8,32.2,44.9,24.0,7.5,5.4,17.9,22.5,107.1
1989,10,GSW,Golden State Warriors,82,19905,41.5,89.9,0.46,3.2,9.2,0.34,38.3,80.7,0.48,21.5,28.1,0.77,16.1,29.7,45.8,24.9,9.7,5.4,17.5,21.7,107.7
