Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,20,NYK,New York Knicks,82,19805,39.1,82.3,0.48,0.5,2.1,0.23,38.6,80.3,0.48,21.2,28.2,0.75,13.4,29.2,42.6,23.4,8.7,5.0,21.0,26.4,99.9
1983,30,WAB,Washington Bullets,82,19805,40.2,85.8,0.47,0.5,2.0,0.23,39.8,83.9,0.47,18.4,25.4,0.72,13.6,30.6,44.2,22.8,8.5,6.8,18.8,24.1,99.3
1983,24,PHO,Phoenix Suns,82,19730,39.6,87.0,0.46,0.5,2.4,0.22,39.0,84.6,0.46,20.4,27.2,0.75,14.5,27.9,42.3,23.8,8.5,4.1,18.7,24.4,100.1
1983,17,MIL,Milwaukee Bucks,82,19830,40.4,88.6,0.46,0.5,2.5,0.18,39.9,86.0,0.46,20.1,27.1,0.74,15.8,28.4,44.1,24.7,7.5,3.6,18.4,26.0,101.4
1983,1,ATL,Atlanta Hawks,82,19780,41.5,88.3,0.47,0.5,2.0,0.24,41.0,86.3,0.48,19.7,27.4,0.72,16.0,31.5,47.5,23.6,8.0,4.8,18.0,24.3,103.2
1983,3,NJN,New Jersey Nets,82,19705,39.0,81.6,0.48,0.5,2.4,0.22,38.5,79.1,0.49,20.5,27.8,0.74,12.9,25.5,38.4,23.2,10.1,5.8,21.9,24.9,98.9
1983,23,PHI,Philadelphia 76Ers,82,19830,40.6,88.0,0.46,0.6,2.9,0.22,39.9,85.1,0.47,19.1,26.6,0.72,15.6,26.7,42.3,24.6,8.9,6.0,18.7,26.5,100.9
1983,6,CLE,Cleveland Cavaliers,82,19755,42.1,86.0,0.49,0.4,1.8,0.22,41.7,84.2,0.5,22.2,29.8,0.74,12.1,29.7,41.8,25.0,7.7,5.4,15.9,22.8,106.8
1983,25,POR,Portland Trail Blazers,82,19755,42.2,86.8,0.49,0.7,2.3,0.29,41.5,84.5,0.49,18.9,24.6,0.77,13.6,28.4,42.0,24.9,7.9,6.0,18.6,26.9,103.9
1983,2,BOS,Boston Celtics,82,19830,40.4,86.1,0.47,0.6,2.1,0.27,39.9,84.0,0.48,20.4,26.8,0.76,13.8,27.8,41.6,23.6,8.1,4.0,18.7,24.9,101.8
1983,21,SEA,Seattle Supersonics,82,19805,41.6,90.5,0.46,0.6,2.3,0.25,41.1,88.2,0.47,19.0,25.6,0.74,15.4,28.2,43.6,25.2,8.5,4.2,16.9,25.3,102.8
1983,14,LAL,Los Angeles Lakers,82,19730,43.8,89.2,0.49,0.6,2.5,0.26,43.1,86.8,0.5,17.0,23.5,0.72,15.2,25.4,40.5,28.0,9.0,4.5,18.3,21.8,105.2
1983,27,SAS,San Antonio Spurs,82,19780,42.9,88.4,0.48,0.6,2.4,0.25,42.3,86.1,0.49,20.1,26.3,0.77,13.6,26.6,40.2,27.3,7.7,5.4,16.8,25.8,106.6
1983,11,HOU,Houston Rockets,82,19730,43.3,86.2,0.5,0.4,1.5,0.26,43.0,84.8,0.51,21.2,28.3,0.75,14.3,32.3,46.5,26.8,9.2,4.8,17.9,23.0,108.3
1983,10,GSW,Golden State Warriors,82,19780,43.2,84.7,0.51,0.5,1.9,0.25,42.7,82.7,0.52,20.4,27.9,0.73,14.6,29.1,43.7,25.3,8.8,5.7,19.7,23.6,107.4
1983,26,KCK,Kansas City Kings,82,19780,40.2,82.6,0.49,0.5,2.1,0.21,39.8,80.4,0.49,24.0,32.9,0.73,14.2,27.4,41.6,22.7,9.2,5.0,19.5,25.6,104.9
1983,9,DET,Detroit Pistons,82,19880,43.4,87.6,0.5,0.2,2.1,0.12,43.1,85.5,0.5,18.8,26.1,0.72,14.4,29.6,44.0,25.7,8.7,6.4,18.0,26.5,105.8
1983,7,DAL,Dallas Mavericks,82,19730,44.5,88.5,0.5,0.6,2.4,0.26,43.9,86.2,0.51,20.2,27.8,0.73,14.4,28.8,43.2,27.1,7.2,6.7,16.4,26.4,109.8
1983,29,UTA,Utah Jazz,82,19755,43.0,89.8,0.48,0.5,2.3,0.24,42.4,87.5,0.48,18.6,25.9,0.72,16.3,30.2,46.5,24.9,9.4,5.1,18.1,23.8,105.1
1983,13,SDC,San Diego Clippers,82,19830,42.9,81.2,0.53,0.4,1.5,0.25,42.6,79.7,0.53,23.1,30.9,0.75,12.9,27.8,40.7,24.7,9.3,6.1,20.3,23.1,109.3
1983,12,IND,Indiana Pacers,82,19830,43.9,84.8,0.52,0.5,1.7,0.28,43.4,83.2,0.52,21.1,28.1,0.75,14.0,29.9,43.9,26.1,8.9,5.1,19.1,22.0,109.4
1983,5,CHI,Chicago Bulls,82,19905,43.4,87.6,0.5,0.5,2.0,0.26,42.8,85.6,0.5,20.7,27.7,0.75,13.6,27.9,41.5,25.3,9.6,7.2,16.6,25.7,108.0
1983,8,DEN,Denver Nuggets,82,19730,44.5,88.1,0.5,0.8,2.7,0.28,43.7,85.4,0.51,19.4,26.0,0.75,14.9,29.3,44.1,25.9,7.9,6.6,17.8,25.6,109.1
