SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,17,MIL,Khris Middleton,27.0,77,77.0,2393,506,1148,0.44,179,474,0.38,327,674,0.48,0.52,216,258,0.84,50,411,461,331,80,7,174,172,1407
2019,17,MIL,Giannis Antetokounmpo,24.0,72,72.0,2358,721,1247,0.58,52,203,0.26,669,1044,0.64,0.6,500,686,0.73,159,739,898,424,92,110,268,232,1994
2019,17,MIL,Brook Lopez,30.0,81,81.0,2322,355,786,0.45,187,512,0.36,168,274,0.61,0.57,112,133,0.84,33,363,396,98,51,179,82,189,1009
2019,17,MIL,Eric Bledsoe,29.0,78,78.0,2272,470,971,0.48,124,377,0.33,346,594,0.58,0.55,177,236,0.75,82,280,362,430,116,29,165,156,1241
2019,17,MIL,Malcolm Brogdon,26.0,64,64.0,1832,378,748,0.5,104,244,0.43,274,504,0.54,0.57,141,152,0.93,65,223,288,205,46,13,91,102,1001
2019,17,MIL,Tony Snell,27.0,74,12.0,1304,163,361,0.45,81,204,0.4,82,157,0.52,0.56,37,42,0.88,29,128,157,68,26,18,23,90,444
2019,17,MIL,Pat Connaughton,26.0,61,2.0,1261,163,350,0.47,66,200,0.33,97,150,0.65,0.56,29,40,0.72,61,197,258,122,33,25,33,81,421
2019,17,MIL,Ersan Alyasova,31.0,67,7.0,1231,167,381,0.44,58,160,0.36,109,221,0.49,0.51,61,74,0.82,94,208,302,52,32,20,48,172,453
2019,17,MIL,Sterling Brown,23.0,58,7.0,1034,145,312,0.46,53,147,0.36,92,165,0.56,0.55,29,42,0.69,29,155,184,84,25,8,46,88,372
2019,17,MIL,George Hill,32.0,47,0.0,958,115,269,0.43,35,125,0.28,80,144,0.56,0.49,53,65,0.82,27,94,121,99,40,7,31,67,318
2019,17,MIL,D.J. Wilson,22.0,48,3.0,882,104,251,0.41,46,127,0.36,58,124,0.47,0.51,26,47,0.55,45,177,222,52,18,20,32,85,280
2019,17,MIL,Donte DiVincenzo,22.0,27,0.0,411,50,124,0.4,22,83,0.26,28,41,0.68,0.49,9,12,0.75,16,49,65,31,13,6,19,38,131
2019,17,MIL,Thon Maker,21.0,35,0.0,409,59,134,0.44,26,78,0.33,33,56,0.59,0.54,20,37,0.54,17,79,96,18,10,18,9,55,164
2019,17,MIL,Nikola MirotiA,27.0,14,3.0,320,56,135,0.42,31,87,0.36,25,48,0.52,0.53,20,23,0.87,14,61,75,20,10,9,11,21,163
2019,17,MIL,Tim Frazier,28.0,12,2.0,211,28,66,0.42,10,24,0.42,18,42,0.43,0.5,9,13,0.69,9,22,31,42,5,1,16,19,75
2019,17,MIL,John Henson,28.0,14,0.0,188,31,67,0.46,11,31,0.36,20,36,0.56,0.55,6,10,0.6,16,55,71,14,7,11,12,16,79
2019,17,MIL,Bonzie Colson,23.0,8,2.0,98,13,39,0.33,5,21,0.24,8,18,0.44,0.4,8,9,0.89,8,22,30,3,5,1,3,3,39
2019,17,MIL,Matthew Dellavedova,28.0,12,0.0,97,6,19,0.32,4,11,0.36,2,8,0.25,0.42,4,4,1.0,0,10,10,29,2,0,11,9,20
2019,17,MIL,Christian Wood,23.0,13,0.0,62,12,25,0.48,3,5,0.6,9,20,0.45,0.54,10,15,0.67,4,16,20,2,0,0,3,3,37
2019,17,MIL,Jason Smith,32.0,6,0.0,40,4,13,0.31,3,9,0.33,1,4,0.25,0.42,2,2,1.0,3,8,11,1,2,2,5,6,13
2019,17,MIL,Isaiah Canaan,27.0,4,0.0,31,2,6,0.33,2,5,0.4,0,1,0.0,0.5,0,0,,1,3,4,3,0,1,2,2,6
2019,17,MIL,Pau Gasol,38.0,3,0.0,30,1,6,0.17,1,3,0.33,0,3,0.0,0.25,1,2,0.5,0,10,10,2,0,1,2,1,4
2019,17,MIL,Jaylen Morris,23.0,4,0.0,29,4,10,0.4,1,3,0.33,3,7,0.43,0.45,1,2,0.5,0,5,5,4,2,0,1,1,10
2019,17,MIL,Trevon Duval,20.0,3,0.0,6,2,3,0.67,1,1,1.0,1,2,0.5,0.83,0,0,,0,1,1,2,0,0,0,0,5
2019,17,MIL,Team Totals,,82,,19780,3555,7471,0.48,1105,3134,0.35,2450,4337,0.56,0.55,1471,1904,0.77,762,3316,4078,2136,615,486,1137,1608,9686
