Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,13.0,1593,LAC,Los Angeles Clippers,23.0,NBA,PF,66.0,936.0,10.2,0.54,0.0,0.66,7.6,15.8,11.4,7.7,1.9,0.7,15.5,13.4,0.7,0.6,1.3,0.07,-3.7,-0.1,-3.8,-0.4
1989,,1593,CHH,None,25.0,NBA,PF,79.0,1341.0,10.4,0.57,0.0,0.62,7.1,18.5,12.5,10.3,1.5,0.6,22.1,16.7,0.2,0.9,1.0,0.04,-3.6,-0.1,-3.6,-0.5
1990,8.0,1593,DEN,Denver Nuggets,26.0,NBA,PF,71.0,1061.0,10.7,0.53,0.0,0.36,4.7,17.5,10.8,14.0,1.3,0.5,18.1,16.3,0.1,1.2,1.3,0.06,-2.7,0.3,-2.4,-0.1
1993,24.0,1593,PHO,Phoenix Suns,29.0,NBA,PF,30.0,167.0,8.6,0.45,0.0,0.65,8.2,17.6,13.0,14.7,1.2,1.4,20.6,19.2,-0.1,0.2,0.1,0.02,-5.5,-0.2,-5.7,-0.2
1994,31.0,1593,TOT,Total After Trade,30.0,NBA,PF,13.0,136.0,5.7,0.43,0.0,0.42,8.4,11.5,10.0,9.4,2.2,0.9,19.6,17.9,-0.2,0.1,-0.1,-0.02,-7.6,-0.6,-8.2,-0.2
1994,,1593,CHH,None,30.0,NBA,PF,9.0,103.0,4.9,0.41,0.0,0.38,6.6,8.3,7.5,7.6,1.9,0.6,11.6,14.2,0.0,0.1,0.0,0.01,-6.8,-0.8,-7.6,-0.1
1994,6.0,1593,CLE,Cleveland Cavaliers,30.0,NBA,PF,4.0,33.0,8.1,0.48,0.0,0.5,14.1,21.2,17.6,15.0,3.2,2.0,32.3,29.4,-0.1,0.1,-0.1,-0.11,-9.9,-0.1,-10.0,-0.1
1996,1.0,1593,ATL,Atlanta Hawks,32.0,NBA,PF,3.0,11.0,-6.2,,,,0.0,22.4,10.7,12.0,0.0,0.0,100.0,4.1,0.0,0.0,0.0,-0.06,-16.0,2.6,-13.3,0.0
1997,27.0,1593,SAS,San Antonio Spurs,33.0,NBA,PF,10.0,59.0,-1.0,0.34,0.0,0.4,5.9,10.5,8.1,4.8,0.9,1.4,54.3,10.2,-0.2,0.0,-0.2,-0.17,-8.7,-2.3,-11.0,-0.1
1998,31.0,1593,TOT,Total After Trade,34.0,NBA,PF,8.0,47.0,-1.4,0.22,0.0,0.0,9.2,5.0,7.2,9.3,1.1,2.9,30.8,12.2,-0.2,0.0,-0.1,-0.15,-10.2,-2.3,-12.5,-0.1
1998,22.0,1593,ORL,Orlando Magic,34.0,NBA,PF,3.0,15.0,-5.1,0.0,0.0,0.0,0.0,8.0,3.9,9.5,0.0,0.0,0.0,6.1,0.0,0.0,0.0,-0.09,-11.7,-1.5,-13.2,0.0
1998,28.0,1593,TOR,Toronto Raptors,34.0,NBA,PF,5.0,32.0,0.4,0.29,0.0,0.0,13.5,3.6,8.8,9.2,1.6,4.3,36.4,15.1,-0.1,0.0,-0.1,-0.18,-9.4,-2.7,-12.1,-0.1
