Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
8,316,15.0,1.0,413.0,74.0,190.0,0.39,9.0,40.0,0.22,65.0,150.0,0.43,0.41,36.0,43.0,0.84,11.0,13.0,24.0,58.0,13.0,2.0,18.0,25.0,193.0,0
