Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,6,3268,CLE,Cleveland Cavaliers,23.0,NBA,C,77.0,55.0,26.4,3.2,7.3,0.44,0.0,0.1,0.0,3.2,7.2,0.44,0.44,1.6,2.0,0.76,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9
2014,6,3268,CLE,Cleveland Cavaliers,24.0,NBA,C,70.0,9.0,15.0,2.2,4.1,0.54,0.0,0.0,0.0,2.2,4.1,0.54,0.54,1.2,1.7,0.72,1.5,2.6,4.0,0.5,0.3,0.5,0.9,2.0,5.7
2015,2,3268,BOS,Boston Celtics,25.0,NBA,C,82.0,59.0,21.1,4.1,7.5,0.55,0.0,0.0,,4.1,7.5,0.55,0.55,1.9,2.3,0.82,1.8,3.9,5.7,1.4,0.2,0.6,0.9,2.5,10.2
2016,2,3268,BOS,Boston Celtics,26.0,NBA,C,60.0,3.0,11.8,2.3,4.8,0.48,0.0,0.0,,2.3,4.8,0.48,0.48,1.5,1.8,0.82,1.0,1.9,3.0,0.5,0.2,0.4,0.8,1.6,6.1
2017,2,3268,BOS,Boston Celtics,27.0,NBA,C,51.0,5.0,10.3,1.5,3.1,0.49,0.0,0.0,0.0,1.5,3.1,0.5,0.49,0.4,0.8,0.56,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,3.5
2018,31,3268,TOT,Total After Trade,28.0,NBA,C,66.0,34.0,16.8,2.8,5.1,0.56,0.2,0.4,0.36,2.7,4.6,0.58,0.57,0.9,1.2,0.72,1.7,3.0,4.6,0.7,0.2,0.5,0.7,1.9,6.7
2018,3,3268,BRK,Brooklyn Nets,28.0,NBA,C,42.0,33.0,16.7,3.0,5.5,0.55,0.2,0.6,0.38,2.7,4.8,0.57,0.57,1.0,1.4,0.67,1.5,3.1,4.6,0.7,0.2,0.5,0.8,1.9,7.1
2018,17,3268,MIL,Milwaukee Bucks,28.0,NBA,C,24.0,1.0,16.9,2.6,4.4,0.59,0.0,0.1,0.0,2.6,4.3,0.6,0.59,0.7,0.8,0.9,2.0,2.7,4.6,0.8,0.3,0.6,0.5,2.0,5.9
2019,31,3268,TOT,Total After Trade,29.0,NBA,C,6.0,1.0,15.5,2.7,5.0,0.53,0.0,0.2,0.0,2.7,4.8,0.55,0.53,2.3,3.0,0.78,1.8,2.2,4.0,0.7,0.2,0.5,0.7,3.3,7.7
2019,1,3268,ATL,Atlanta Hawks,29.0,NBA,C,2.0,0.0,5.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.5,0.0,0.0,0.0,2.0,0.0
2019,15,3268,MEM,Memphis Grizzlies,29.0,NBA,C,4.0,1.0,20.5,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,0.57,3.5,4.5,0.78,2.3,2.3,4.5,0.8,0.3,0.8,1.0,4.0,11.5
2020,27,3268,SAS,San Antonio Spurs,30.0,NBA,C,2.0,0.0,2.0,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0
