Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1083,Horace Grant,"July 4, 1965",170.0,160.0,474.77,4.32,8.47,0.51,0.01,0.04,0.2,4.32,8.42,0.51,1.71,2.41,0.71,3.1,5.25,8.35,2.03,1.04,0.89,0.95,2.96,10.38
