Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
6,1004,33,1,267,52,102,0.51,0,0,0,52,102,0.51,0.51,27,34,0.79,35,42,77,10,8,6,11,40,131,0
