Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,22.0,UTA,NBA,PF,4.0,144.0,17.3,0.521,0.0,0.361,4.2,19.3,11.3,4.4,2.9,0.0,6.7,27.0,,0.1,0.2,0.2,0.071,,-1.4,0.2,-1.2,0.0
1987,23.0,UTA,NBA,PF,5.0,200.0,13.4,0.482,0.0,0.409,8.7,19.3,14.0,5.0,2.8,1.2,14.1,25.6,,-0.2,0.4,0.2,0.052,,-2.6,-0.2,-2.8,0.0
1988,24.0,UTA,NBA,PF,11.0,494.0,18.4,0.537,0.004,0.439,8.3,21.1,15.1,6.3,1.3,0.8,11.4,30.4,,0.2,0.8,1.0,0.094,,1.0,-1.0,0.1,0.3
1989,25.0,UTA,NBA,PF,3.0,136.0,22.1,0.574,0.0,0.485,16.1,21.2,18.5,5.3,1.1,0.5,14.0,27.1,,0.3,0.1,0.4,0.14,,4.5,-0.9,3.6,0.2
1990,26.0,UTA,NBA,PF,5.0,203.0,19.7,0.505,0.01,0.429,8.5,21.0,14.4,8.8,2.7,1.7,8.8,29.0,,0.2,0.3,0.5,0.107,,3.1,0.4,3.5,0.3
1991,27.0,UTA,NBA,PF,9.0,383.0,21.4,0.536,0.038,0.435,7.3,27.5,18.0,13.7,1.2,1.9,9.5,31.6,,0.5,0.7,1.2,0.154,,3.9,0.8,4.7,0.7
1992,28.0,UTA,NBA,PF,16.0,688.0,25.0,0.618,0.007,0.739,8.0,24.5,16.5,11.1,1.7,1.9,10.9,28.0,,2.3,0.9,3.2,0.22,,5.5,0.9,6.5,1.5
1993,29.0,UTA,NBA,PF,5.0,216.0,16.6,0.528,0.021,0.392,6.4,21.2,13.9,9.2,1.6,0.6,15.0,29.2,,0.1,0.3,0.4,0.085,,1.1,0.1,1.2,0.2
1994,30.0,UTA,NBA,PF,16.0,703.0,24.6,0.531,0.012,0.473,8.4,24.3,16.2,15.7,1.8,1.4,7.7,29.5,,2.0,1.1,3.1,0.209,,5.6,0.9,6.5,1.5
1995,31.0,UTA,NBA,PF,5.0,216.0,24.6,0.55,0.029,0.757,8.8,35.0,20.9,16.4,1.7,0.9,9.3,32.7,,0.5,0.0,0.5,0.116,,5.1,-0.3,4.7,0.4
1996,32.0,UTA,NBA,PF,18.0,725.0,23.6,0.498,0.007,0.439,8.1,24.7,16.3,23.2,2.6,1.3,8.6,34.9,,0.9,1.6,2.6,0.171,,4.6,1.4,6.0,1.4
1997,33.0,UTA,NBA,PF,20.0,816.0,22.2,0.501,0.005,0.465,9.1,24.3,16.9,14.9,1.8,1.6,9.4,33.4,,1.0,1.2,2.2,0.127,,4.4,-0.4,4.0,1.2
1998,34.0,UTA,NBA,PF,20.0,795.0,24.2,0.534,0.007,0.393,7.6,24.5,16.5,19.5,1.6,2.1,10.9,34.1,,1.3,1.7,3.0,0.184,,5.7,1.4,7.1,1.8
1999,35.0,UTA,NBA,PF,11.0,451.0,21.2,0.492,0.005,0.417,9.8,22.3,16.2,24.5,1.6,1.5,14.1,30.2,,0.5,0.7,1.3,0.135,,4.0,0.6,4.5,0.7
2001,37.0,UTA,NBA,PF,5.0,199.0,19.7,0.484,0.017,0.405,5.2,21.5,13.1,19.4,1.4,1.8,11.8,38.4,,0.0,0.2,0.2,0.048,,4.4,-0.5,3.9,0.3
2002,38.0,UTA,NBA,PF,4.0,163.0,15.6,0.469,0.014,0.384,2.0,19.6,10.3,21.9,1.7,1.6,11.4,26.3,,0.1,0.2,0.3,0.094,,1.7,1.2,3.0,0.2
2003,39.0,UTA,NBA,PF,5.0,191.0,15.0,0.48,0.012,0.488,4.4,17.6,10.9,19.9,2.3,0.8,16.4,28.6,,0.0,0.0,-0.1,-0.014,,0.9,-1.0,-0.1,0.1
2004,40.0,LAL,NBA,PF,21.0,798.0,13.5,0.484,0.005,0.335,5.4,21.6,13.5,16.1,1.7,0.2,15.8,18.1,,0.4,0.9,1.3,0.079,,-0.4,0.5,0.1,0.4
