Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,21,2713,SEA,Seattle Supersonics,22.0,NBA,PG,43.0,1.0,389.0,3.9,9.3,0.42,0.2,0.9,0.2,3.7,8.3,0.44,2.7,4.5,0.59,0.8,3.1,4.0,6.8,2.6,0.0,3.5,4.9,10.6
1997,21,2713,SEA,Seattle Supersonics,23.0,NBA,PG,67.0,0.0,775.0,3.4,7.6,0.45,0.2,0.7,0.27,3.3,6.9,0.47,2.2,3.1,0.71,0.8,2.5,3.3,7.4,1.7,0.1,2.2,4.4,9.2
1998,31,2713,TOT,Total After Trade,24.0,NBA,PG,64.0,0.0,918.0,3.1,7.2,0.43,0.1,0.7,0.12,3.0,6.5,0.46,1.9,2.8,0.69,0.7,2.4,3.2,6.9,2.4,0.2,2.5,4.5,8.2
1998,21,2713,SEA,Seattle Supersonics,24.0,NBA,PG,17.0,0.0,74.0,4.9,11.2,0.44,0.0,0.5,0.0,4.9,10.7,0.46,2.4,4.9,0.5,0.0,1.9,1.9,6.3,0.0,0.5,5.8,7.3,12.2
1998,23,2713,PHI,Philadelphia 76Ers,24.0,NBA,PG,47.0,0.0,844.0,2.9,6.9,0.43,0.1,0.7,0.12,2.9,6.2,0.46,1.9,2.6,0.72,0.8,2.5,3.3,7.0,2.6,0.2,2.2,4.2,7.8
1999,23,2713,PHI,Philadelphia 76Ers,25.0,NBA,PG,48.0,48.0,1716.0,3.1,7.3,0.43,0.1,0.4,0.24,3.0,6.9,0.44,2.3,3.1,0.73,0.5,2.9,3.4,6.3,2.1,0.0,2.3,3.1,8.7
2001,23,2713,PHI,Philadelphia 76Ers,27.0,NBA,PG,50.0,50.0,1740.0,3.8,9.0,0.42,0.1,0.4,0.26,3.7,8.6,0.42,2.5,3.2,0.79,0.6,2.9,3.4,7.6,1.6,0.1,2.6,2.5,10.2
2002,23,2713,PHI,Philadelphia 76Ers,28.0,NBA,PG,61.0,61.0,2225.0,4.5,10.1,0.44,0.0,0.4,0.11,4.4,9.7,0.46,3.0,3.7,0.81,0.5,2.9,3.5,6.5,1.5,0.1,2.2,2.7,11.9
2003,23,2713,PHI,Philadelphia 76Ers,29.0,NBA,PG,82.0,82.0,3108.0,4.2,9.3,0.45,0.1,0.4,0.22,4.1,8.9,0.46,3.8,4.4,0.86,0.8,2.7,3.5,6.3,1.5,0.1,2.2,2.7,12.2
2004,23,2713,PHI,Philadelphia 76Ers,30.0,NBA,PG,82.0,82.0,2966.0,3.6,8.7,0.41,0.0,0.2,0.11,3.6,8.5,0.42,3.1,3.8,0.8,0.8,2.7,3.4,6.8,1.2,0.1,2.3,2.6,10.2
2005,6,2713,CLE,Cleveland Cavaliers,31.0,NBA,SG,81.0,15.0,1844.0,2.4,6.4,0.38,0.3,0.9,0.29,2.2,5.5,0.4,1.2,1.6,0.74,0.7,2.3,3.0,6.2,1.3,0.3,1.7,3.7,6.3
2006,6,2713,CLE,Cleveland Cavaliers,32.0,NBA,PG,82.0,82.0,2351.0,2.5,6.1,0.41,0.0,0.2,0.1,2.5,6.0,0.42,1.0,1.4,0.69,0.6,2.5,3.0,5.3,1.2,0.3,1.8,3.3,6.0
2007,6,2713,CLE,Cleveland Cavaliers,33.0,NBA,PG,82.0,45.0,1929.0,2.5,6.0,0.42,0.0,0.1,0.0,2.5,6.0,0.42,1.3,2.1,0.64,0.7,2.9,3.5,6.2,1.0,0.3,2.1,3.5,6.4
2008,6,2713,CLE,Cleveland Cavaliers,34.0,NBA,PG,22.0,5.0,305.0,0.7,4.5,0.16,0.0,0.2,0.0,0.7,4.2,0.17,1.2,2.6,0.46,0.5,1.9,2.4,5.0,1.2,0.5,1.2,3.5,2.6
