Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1998,6,1377,CLE,Cleveland Cavaliers,22.0,NBA,C,82.0,2379.0,19.7,0.56,0.0,0.34,14.6,22.6,18.6,5.7,1.2,4.3,12.6,22.4,4.5,4.9,9.4,0.19,1.0,0.5,1.4,2.1
1999,6,1377,CLE,Cleveland Cavaliers,23.0,NBA,C,5.0,171.0,17.5,0.54,0.0,0.53,12.8,20.0,16.4,4.9,1.3,3.3,11.4,22.6,0.3,0.2,0.5,0.13,0.8,-0.8,0.0,0.1
2001,6,1377,CLE,Cleveland Cavaliers,25.0,NBA,C,24.0,616.0,16.0,0.52,0.01,0.33,12.3,17.8,15.0,5.4,1.3,4.4,18.3,24.1,0.1,0.7,0.7,0.06,-1.4,-0.4,-1.8,0.0
2002,6,1377,CLE,Cleveland Cavaliers,26.0,NBA,C,62.0,1329.0,17.4,0.5,0.01,0.49,12.1,17.3,14.8,9.4,0.7,4.6,12.0,27.0,1.5,1.0,2.5,0.09,-1.3,-1.6,-2.9,-0.3
2003,6,1377,CLE,Cleveland Cavaliers,27.0,NBA,C,81.0,2432.0,19.4,0.52,0.0,0.46,10.8,17.4,14.1,10.1,1.2,4.4,13.5,27.8,2.9,2.1,5.0,0.1,0.5,-0.7,-0.3,1.1
2004,6,1377,CLE,Cleveland Cavaliers,28.0,NBA,C,81.0,2539.0,20.2,0.54,0.01,0.42,12.1,16.3,14.2,7.8,0.8,5.6,12.5,23.1,5.0,2.8,7.8,0.15,1.1,-0.2,0.9,1.9
2005,6,1377,CLE,Cleveland Cavaliers,29.0,NBA,C,78.0,2615.0,19.5,0.55,0.01,0.51,13.2,17.2,15.2,6.6,1.1,4.7,13.7,24.1,4.8,3.3,8.1,0.15,0.3,-0.5,-0.2,1.2
2006,6,1377,CLE,Cleveland Cavaliers,30.0,NBA,C,78.0,2283.0,21.9,0.58,0.01,0.43,12.6,18.1,15.3,7.4,0.9,4.6,12.8,24.6,5.6,3.1,8.7,0.18,1.4,0.2,1.6,2.1
2007,6,1377,CLE,Cleveland Cavaliers,31.0,NBA,C,78.0,2130.0,18.0,0.53,0.0,0.24,12.9,20.0,16.4,10.2,1.2,3.6,13.8,21.7,2.6,4.0,6.6,0.15,-0.5,0.9,0.4,1.3
2008,6,1377,CLE,Cleveland Cavaliers,32.0,NBA,C,73.0,2222.0,18.7,0.52,0.0,0.28,13.1,22.2,17.5,8.5,0.8,4.3,12.0,22.9,2.9,3.2,6.1,0.13,-0.1,-0.3,-0.4,0.9
2009,6,1377,CLE,Cleveland Cavaliers,33.0,NBA,C,65.0,1765.0,18.0,0.52,0.05,0.24,11.0,21.6,16.5,6.4,0.9,3.8,10.1,23.8,2.1,3.5,5.6,0.15,-0.4,0.1,-0.3,0.8
2010,6,1377,CLE,Cleveland Cavaliers,34.0,NBA,C,64.0,1339.0,11.9,0.49,0.05,0.23,10.7,19.6,15.3,5.6,0.5,2.9,11.6,19.0,0.5,2.0,2.5,0.09,-3.1,-0.7,-3.8,-0.6
2011,16,1377,MIA,Miami Heat,35.0,NBA,C,72.0,1145.0,12.8,0.53,0.0,0.14,11.9,17.5,14.9,3.6,1.1,4.0,13.3,16.0,1.0,1.9,2.9,0.12,-3.1,0.4,-2.7,-0.2
