Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2016,23,1908,PHI,Philadelphia 76Ers,T.J. McConnell,"March 25, 1992",23.0,NBA,PG,81.0,17.0,1606.0,218.0,464.0,0.47,31.0,89.0,0.35,187.0,375.0,0.5,0.5,26.0,41.0,0.63,43.0,207.0,250.0,367.0,95.0,10.0,140.0,114.0,493.0,0.0
2017,23,1908,PHI,Philadelphia 76Ers,T.J. McConnell,"March 25, 1992",24.0,NBA,PG,81.0,51.0,2133.0,236.0,512.0,0.46,11.0,55.0,0.2,225.0,457.0,0.49,0.47,73.0,90.0,0.81,39.0,212.0,251.0,534.0,134.0,10.0,159.0,139.0,556.0,0.0
2018,23,1908,PHI,Philadelphia 76Ers,T.J. McConnell,"March 25, 1992",25.0,NBA,PG,76.0,1.0,1706.0,210.0,421.0,0.5,27.0,62.0,0.44,183.0,359.0,0.51,0.53,31.0,39.0,0.8,37.0,189.0,226.0,303.0,92.0,13.0,112.0,122.0,478.0,1.0
2019,23,1908,PHI,Philadelphia 76Ers,T.J. McConnell,"March 25, 1992",26.0,NBA,PG,76.0,3.0,1470.0,220.0,419.0,0.52,14.0,42.0,0.33,206.0,377.0,0.55,0.54,29.0,37.0,0.78,28.0,146.0,174.0,258.0,79.0,17.0,91.0,105.0,483.0,0.0
2020,12,1908,IND,Indiana Pacers,T.J. McConnell,"March 25, 1992",27.0,NBA,PG,71.0,3.0,1326.0,212.0,411.0,0.52,5.0,17.0,0.29,207.0,394.0,0.52,0.52,35.0,42.0,0.83,38.0,151.0,189.0,355.0,56.0,11.0,100.0,73.0,464.0,0.0
2021,12,1908,IND,Indiana Pacers,T.J. McConnell,"March 25, 1992",28.0,NBA,PG,26.0,1.0,623.0,70.0,139.0,0.5,6.0,16.0,0.38,64.0,123.0,0.52,0.52,4.0,12.0,0.33,18.0,69.0,87.0,172.0,45.0,10.0,45.0,41.0,150.0,0.0
