SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,12,IND,Danny Granger,28,11,11,420,69,174,0.4,26,73,0.36,43,101,0.43,0.47,23,28,0.82,15,47,62,27,6,4,29,31,187
2012,12,IND,David West,31,11,11,416,66,148,0.45,0,0,,66,148,0.45,0.45,36,44,0.82,21,73,94,22,8,6,17,33,168
2012,12,IND,Paul George,21,11,11,371,37,95,0.39,11,41,0.27,26,54,0.48,0.45,22,28,0.79,15,58,73,26,18,4,21,32,107
2012,12,IND,George Hill,25,11,11,346,47,105,0.45,15,40,0.38,32,65,0.49,0.52,39,46,0.85,9,16,25,32,13,3,22,21,148
2012,12,IND,Roy Hibbert,25,11,11,340,52,104,0.5,1,1,1.0,51,103,0.5,0.5,24,36,0.67,45,78,123,12,4,34,22,38,129
2012,12,IND,Leandro Barbosa,29,11,0,223,27,73,0.37,3,20,0.15,24,53,0.45,0.39,6,12,0.5,5,19,24,14,5,1,13,23,63
2012,12,IND,Darren Collison,24,11,0,205,36,70,0.51,4,11,0.36,32,59,0.54,0.54,20,23,0.87,3,11,14,33,14,0,11,11,96
2012,12,IND,Tyler Hansbrough,26,11,0,164,17,50,0.34,0,0,,17,50,0.34,0.34,14,21,0.67,12,23,35,6,5,3,8,22,48
2012,12,IND,Lou Amundson,29,11,0,94,12,23,0.52,0,0,,12,23,0.52,0.52,3,6,0.5,6,17,23,2,2,5,4,16,27
2012,12,IND,Dahntay Jones,31,7,0,58,4,18,0.22,2,9,0.22,2,9,0.22,0.28,7,7,1.0,4,3,7,3,1,0,3,11,17
2012,12,IND,Lance Stephenson,21,4,0,12,2,9,0.22,1,2,0.5,1,7,0.14,0.28,1,2,0.5,0,0,0,1,0,0,2,2,6
2012,12,IND,Jeff Ayres,24,4,0,9,1,3,0.33,0,0,,1,3,0.33,0.33,0,0,,0,2,2,0,0,0,0,2,2
2012,12,IND,A.J. Price,25,4,0,7,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,1,2,1,0,0,0,0,2
