Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22.0,NJN,NBA,SF,76,52,22.3,5.1,10.7,.482,0.0,0.2,.231,5.1,10.5,.486,.483,1.8,2.3,.778,1.4,2.7,4.1,1.9,0.8,0.5,2.4,3.4,12.1
1982-83,23.0,NJN,NBA,SF,79,75,31.0,7.4,15.5,.475,0.1,0.3,.261,7.3,15.2,.479,.477,2.2,2.9,.775,2.0,3.8,5.8,3.7,1.2,0.5,3.1,3.5,17.0
1983-84,24.0,NJN,NBA,SF,79,53,26.6,5.9,12.0,.492,0.0,0.3,.136,5.8,11.7,.500,.493,2.9,3.7,.786,1.6,3.3,4.9,2.6,1.2,0.4,2.6,3.3,14.7
1984-85,25.0,NJN,NBA,SF,42,7,20.5,5.4,11.0,.491,0.0,0.2,.000,5.4,10.8,.500,.491,2.0,2.5,.817,1.7,2.1,3.8,1.4,1.0,0.2,1.5,2.6,12.8
1985-86,26.0,NJN,NBA,SF,73,69,27.4,6.0,13.2,.456,0.1,0.3,.174,5.9,12.8,.463,.458,2.3,2.8,.823,1.6,3.4,5.0,2.5,0.8,0.3,2.5,2.8,14.3
1986-87,27.0,NJN,NBA,SF,61,15,21.2,4.0,9.4,.426,0.2,0.5,.406,3.8,8.9,.427,.437,1.3,1.6,.810,1.3,2.2,3.5,1.7,0.6,0.5,1.7,2.9,9.5
1987-88,28.0,PHI,NBA,SF,72,44,22.1,2.9,7.5,.391,0.2,0.7,.347,2.7,6.8,.395,.406,1.1,1.4,.757,1.0,2.0,3.0,1.5,0.5,0.3,1.3,3.0,7.2
1988-89,29.0,SAS,NBA,SF,46,11,17.2,3.1,7.1,.431,0.2,0.7,.250,2.9,6.4,.451,.443,0.8,1.0,.771,0.7,2.3,3.0,1.7,0.6,0.2,1.6,2.1,7.1
1989-90,30.0,Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel),Did Not Play (other pro league—Israel)
1990-91,31.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1991-92,32.0,WSB,NBA,SF,6,0,9.8,1.8,5.0,.367,0.3,1.2,.286,1.5,3.8,.391,.400,1.2,1.3,.875,0.2,1.7,1.8,0.8,0.5,0.0,0.3,1.2,5.2
