Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
31,3199,Ricky Wilson,"July 16, 1964",48.0,2.0,840.0,86.0,220.0,0.39,20.0,52.0,0.38,66.0,168.0,0.39,0.44,58.0,80.0,0.72,4.0,50.0,54.0,138.0,46.0,6.0,50.0,80.0,250.0,0
