Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001.0,16.0,1098,MIA,Miami Heat,A.C. Green,37.0,3.0,0.0,21.0,1.7,5.1,0.33,0.0,0.0,,1.7,5.1,0.33,1.7,1.7,1.0,1.7,5.1,6.9,3.4,1.7,0.0,1.7,6.9,5.1
2001.0,16.0,2069,MIA,Miami Heat,Alonzo Mourning,30.0,3.0,3.0,91.0,4.7,9.9,0.48,0.0,0.0,,4.7,9.9,0.48,4.4,7.5,0.58,1.2,5.1,6.3,1.2,0.0,2.0,2.0,3.6,13.8
2001.0,16.0,485,MIA,Miami Heat,Anthony Carter,25.0,3.0,1.0,69.0,4.7,9.9,0.47,0.0,0.5,0.0,4.7,9.4,0.5,0.0,0.0,,0.0,3.1,3.1,5.7,1.0,0.5,5.2,4.7,9.4
2001.0,16.0,1864,MIA,Miami Heat,Anthony Mason,34.0,3.0,3.0,98.0,1.8,4.8,0.38,0.0,0.4,0.0,1.8,4.4,0.42,2.2,2.2,1.0,0.4,2.9,3.3,1.5,0.4,0.0,2.6,2.2,5.9
2001.0,16.0,1079,MIA,Miami Heat,Brian Grant,28.0,3.0,0.0,84.0,4.3,10.3,0.42,0.0,0.0,,4.3,10.3,0.42,4.3,6.0,0.71,2.6,7.7,10.3,0.4,0.0,2.1,2.6,3.9,12.9
2001.0,16.0,309,MIA,Miami Heat,Bruce Bowen,29.0,3.0,3.0,58.0,3.1,9.9,0.31,1.2,5.0,0.25,1.9,5.0,0.38,0.0,0.0,,0.6,0.6,1.2,1.2,1.2,1.2,1.2,5.0,7.4
2001.0,16.0,508,MIA,Miami Heat,Cedric Ceballos,31.0,3.0,0.0,15.0,4.8,16.8,0.29,0.0,0.0,,4.8,16.8,0.29,2.4,4.8,0.5,7.2,7.2,14.4,2.4,0.0,0.0,2.4,7.2,12.0
2001.0,16.0,1817,MIA,Miami Heat,Dan Majerle,35.0,3.0,0.0,71.0,2.5,8.1,0.31,2.0,7.1,0.29,0.5,1.0,0.5,1.0,2.0,0.5,1.5,3.5,5.1,2.5,1.5,0.0,1.0,3.5,8.1
2001.0,16.0,505,MIA,Miami Heat,Duane Causwell,32.0,1.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,21.6,21.6,0.0,0.0,0.0,0.0,7.2,0.0
2001.0,16.0,1333,MIA,Miami Heat,Eddie House,22.0,3.0,0.0,64.0,9.0,22.5,0.4,1.1,3.9,0.29,7.9,18.6,0.42,2.3,2.8,0.8,0.6,2.3,2.8,2.8,1.7,0.6,2.8,3.9,21.4
2001.0,16.0,1542,MIA,Miami Heat,Eddie Jones,29.0,3.0,3.0,108.0,7.3,14.7,0.5,2.3,5.3,0.44,5.0,9.3,0.54,2.0,2.3,0.86,0.7,5.3,6.0,2.3,1.0,0.3,2.3,3.0,19.0
2001.0,16.0,1180,MIA,Miami Heat,Tim Hardaway,34.0,2.0,2.0,36.0,2.0,9.0,0.22,1.0,3.0,0.33,1.0,6.0,0.17,0.0,0.0,,1.0,1.0,2.0,9.0,0.0,0.0,8.0,4.0,5.0
