Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014.0,4.0,1440,CHA,Charlotte Bobcats,Al Jefferson,29.0,3.0,106.0,19.2,0.51,0.0,0.09,6.8,27.1,16.6,4.1,0.5,4.2,1.8,25.3,0.1,0.1,0.2,0.08,2.2,0.1,2.3,0.1
2014.0,4.0,2891,CHA,Charlotte Bobcats,Anthony Tolliver,28.0,4.0,21.0,15.6,0.9,1.0,1.5,5.8,18.7,12.0,7.3,0.0,0.0,0.0,7.5,0.1,0.0,0.1,0.23,2.1,1.6,3.7,0.0
,,1061,,,Ben Gordon,,,,,,,,,,,,,,,,,,,,,,,
2014.0,4.0,249,CHA,Charlotte Bobcats,Bismack Biyombo,21.0,3.0,48.0,11.2,0.52,0.0,1.2,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,0.1,0.0,0.1,0.1,-1.0,-0.6,-1.6,0.0
2014.0,4.0,773,CHA,Charlotte Bobcats,Chris Douglas-Roberts,27.0,4.0,70.0,18.9,0.86,0.5,0.88,3.5,11.2,7.2,5.2,0.0,0.0,15.3,17.8,0.3,0.0,0.3,0.21,1.8,1.2,3.1,0.1
2014.0,4.0,3266,CHA,Charlotte Bobcats,Cody Zeller,21.0,4.0,53.0,6.9,0.37,0.0,0.44,11.4,9.9,10.7,5.8,0.0,5.0,15.7,11.5,0.0,0.0,0.0,-0.01,-3.2,-0.8,-4.0,0.0
2014.0,4.0,3085,CHA,Charlotte Bobcats,D.J. White,27.0,1.0,3.0,-9.4,,,,0.0,87.1,41.8,0.0,0.0,0.0,100.0,15.9,0.0,0.0,0.0,-0.44,-18.8,0.3,-18.6,0.0
2014.0,4.0,2120,CHA,Charlotte Bobcats,Gary Neal,29.0,4.0,104.0,3.1,0.42,0.35,0.14,3.5,6.3,4.8,7.3,0.0,0.0,12.9,28.5,-0.4,0.0,-0.4,-0.16,-5.9,-4.8,-10.7,-0.2
2014.0,4.0,1252,CHA,Charlotte Bobcats,Gerald Henderson,26.0,4.0,119.0,8.0,0.44,0.24,0.46,1.0,16.5,8.4,12.9,1.8,0.7,11.9,20.2,-0.2,0.1,-0.1,-0.03,-5.0,0.5,-4.5,-0.1
,,2718,,,James Southerland,,,,,,,,,,,,,,,,,,,,,,,
2014.0,4.0,2241,CHA,Charlotte Bobcats,Jannero Pargo,34.0,1.0,3.0,-2.3,,,,0.0,43.5,20.9,47.4,0.0,0.0,100.0,15.9,0.0,0.0,0.0,-0.33,-11.7,-4.8,-16.4,0.0
,,21,,,Jeff Adrien,,,,,,,,,,,,,,,,,,,,,,,
,,2814,,,Jeff Taylor,,,,,,,,,,,,,,,,,,,,,,,
2014.0,4.0,1959,CHA,Charlotte Bobcats,Josh McRoberts,26.0,4.0,154.0,12.8,0.62,0.52,0.3,0.8,22.1,11.0,16.1,1.4,0.6,13.8,13.4,0.2,0.1,0.3,0.1,-0.3,1.9,1.6,0.1
,,1159,,,Justin Hamilton,,,,,,,,,,,,,,,,,,,,,,,
2014.0,4.0,3002,CHA,Charlotte Bobcats,Kemba Walker,23.0,4.0,153.0,19.6,0.62,0.44,0.33,0.8,12.0,6.2,29.4,2.8,1.7,19.3,24.3,0.2,0.2,0.3,0.11,4.1,2.3,6.4,0.3
2014.0,4.0,2449,CHA,Charlotte Bobcats,Luke Ridnour,32.0,4.0,36.0,9.9,0.38,0.46,0.0,0.0,14.5,7.0,56.3,0.0,2.5,23.5,22.5,-0.1,0.0,-0.1,-0.07,0.4,-0.3,0.1,0.0
2014.0,4.0,1607,CHA,Charlotte Bobcats,Michael Kidd-Gilchrist,20.0,4.0,91.0,12.0,0.54,0.04,0.37,10.6,25.8,17.9,12.0,0.0,2.0,20.3,20.7,0.0,0.1,0.0,0.02,-3.3,0.8,-2.5,0.0
,,2598,,,Ramon Sessions,,,,,,,,,,,,,,,,,,,,,,,
