Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,4,1316,CHA,Charlotte Bobcats,Ryan Hollins,1984-10-10,22.0,NBA,C,27.0,0.0,185.0,20.0,36.0,0.56,0.0,0.0,,20.0,36.0,0.56,0.56,24.0,40.0,0.6,11.0,20.0,31.0,1.0,4.0,7.0,16.0,40.0,64.0
2008,4,1316,CHA,Charlotte Bobcats,Ryan Hollins,1984-10-10,23.0,NBA,PF,60.0,1.0,532.0,46.0,94.0,0.49,0.0,0.0,,46.0,94.0,0.49,0.49,55.0,82.0,0.67,53.0,54.0,107.0,14.0,10.0,30.0,25.0,96.0,147.0
2009,31,1316,TOT,Total After Trade,Ryan Hollins,1984-10-10,24.0,NBA,C,45.0,3.0,444.0,50.0,94.0,0.53,0.0,0.0,,50.0,94.0,0.53,0.53,43.0,72.0,0.6,46.0,51.0,97.0,7.0,7.0,32.0,24.0,78.0,143.0
2009,4,1316,CHA,Charlotte Bobcats,Ryan Hollins,1984-10-10,24.0,NBA,C,18.0,1.0,184.0,19.0,35.0,0.54,0.0,0.0,,19.0,35.0,0.54,0.54,26.0,39.0,0.67,19.0,17.0,36.0,4.0,3.0,17.0,10.0,34.0,64.0
2009,7,1316,DAL,Dallas Mavericks,Ryan Hollins,1984-10-10,24.0,NBA,C,27.0,2.0,260.0,31.0,59.0,0.52,0.0,0.0,,31.0,59.0,0.52,0.52,17.0,33.0,0.52,27.0,34.0,61.0,3.0,4.0,15.0,14.0,44.0,79.0
2010,18,1316,MIN,Minnesota Timberwolves,Ryan Hollins,1984-10-10,25.0,NBA,C,73.0,27.0,1223.0,169.0,303.0,0.56,0.0,1.0,0.0,169.0,302.0,0.56,0.56,109.0,158.0,0.69,79.0,128.0,207.0,51.0,19.0,38.0,95.0,199.0,447.0
2011,6,1316,CLE,Cleveland Cavaliers,Ryan Hollins,1984-10-10,26.0,NBA,C,70.0,16.0,1182.0,131.0,219.0,0.6,0.0,0.0,,131.0,219.0,0.6,0.6,111.0,163.0,0.68,70.0,116.0,186.0,26.0,22.0,42.0,67.0,199.0,373.0
2012,31,1316,TOT,Total After Trade,Ryan Hollins,1984-10-10,27.0,NBA,C,39.0,8.0,522.0,46.0,84.0,0.55,0.0,0.0,,46.0,84.0,0.55,0.55,39.0,75.0,0.52,34.0,48.0,82.0,9.0,5.0,17.0,35.0,78.0,131.0
2012,6,1316,CLE,Cleveland Cavaliers,Ryan Hollins,1984-10-10,27.0,NBA,C,24.0,7.0,362.0,28.0,56.0,0.5,0.0,0.0,,28.0,56.0,0.5,0.5,33.0,55.0,0.6,25.0,31.0,56.0,6.0,4.0,12.0,24.0,55.0,89.0
2012,2,1316,BOS,Boston Celtics,Ryan Hollins,1984-10-10,27.0,NBA,C,15.0,1.0,160.0,18.0,28.0,0.64,0.0,0.0,,18.0,28.0,0.64,0.64,6.0,20.0,0.3,9.0,17.0,26.0,3.0,1.0,5.0,11.0,23.0,42.0
2013,13,1316,LAC,Los Angeles Clippers,Ryan Hollins,1984-10-10,28.0,NBA,C,60.0,0.0,663.0,70.0,114.0,0.61,0.0,0.0,,70.0,114.0,0.61,0.61,66.0,88.0,0.75,50.0,89.0,139.0,11.0,6.0,34.0,44.0,133.0,206.0
2014,13,1316,LAC,Los Angeles Clippers,Ryan Hollins,1984-10-10,29.0,NBA,PF,61.0,0.0,482.0,53.0,72.0,0.74,0.0,0.0,,53.0,72.0,0.74,0.74,35.0,56.0,0.62,31.0,59.0,90.0,8.0,9.0,31.0,29.0,87.0,141.0
2015,26,1316,SAC,Sacramento Kings,Ryan Hollins,1984-10-10,30.0,NBA,C,46.0,9.0,441.0,53.0,82.0,0.65,0.0,0.0,,53.0,82.0,0.65,0.65,31.0,54.0,0.57,36.0,67.0,103.0,14.0,6.0,19.0,25.0,65.0,137.0
2016,31,1316,TOT,Total After Trade,Ryan Hollins,1984-10-10,31.0,NBA,C,37.0,12.0,460.0,49.0,79.0,0.62,0.0,0.0,,49.0,79.0,0.62,0.62,26.0,42.0,0.62,47.0,51.0,98.0,10.0,6.0,21.0,24.0,62.0,124.0
2016,30,1316,WAS,Washington Wizards,Ryan Hollins,1984-10-10,31.0,NBA,C,5.0,3.0,48.0,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,0.57,0.0,0.0,,7.0,4.0,11.0,0.0,0.0,1.0,3.0,4.0,8.0
2016,15,1316,MEM,Memphis Grizzlies,Ryan Hollins,1984-10-10,31.0,NBA,C,32.0,9.0,412.0,45.0,72.0,0.62,0.0,0.0,,45.0,72.0,0.62,0.62,26.0,42.0,0.62,40.0,47.0,87.0,10.0,6.0,20.0,21.0,58.0,116.0
