Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2353,Vitaly Potapenko,1975-03-21,693.0,245.0,17.27,2.31,4.88,0.47,0.0,0.01,0,2.31,4.88,0.47,34.7,1.01,1.51,0.67,1.44,2.47,3.88,0.65,0.35,0.33,1.16,2.27,5.65
