Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1995,DET,Grant Hill,1T,43.0,105,0.41,ROY
1995,DAL,Jason Kidd,1T,43.0,105,0.41,ROY
1995,MIL,Glenn Robinson,3,15.0,105,0.143,ROY
1995,LAL,Eddie Jones,4,2.0,105,0.019,ROY
1995,SAC,Brian Grant,5T,1.0,105,0.01,ROY
1995,WSB,Juwan Howard,5T,1.0,105,0.01,ROY
