Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,23.0,HOU,NBA,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123.0
1996,29.0,IND,NBA,PF,1.0,0.0,3.0,19.2,19.2,1.0,0.0,0.0,,19.2,19.2,1.0,0.0,0.0,,0.0,19.2,19.2,0.0,0.0,0.0,0.0,0.0,38.5,,200.0,98.0
