Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
2016,GSW,Stephen Curry,1,1310.0,1310,1.0,MVP
2016,SAS,Kawhi Leonard,2,634.0,1310,0.484,MVP
2016,CLE,LeBron James,3,631.0,1310,0.482,MVP
2016,OKC,Russell Westbrook,4,486.0,1310,0.371,MVP
2016,OKC,Kevin Durant,5,147.0,1310,0.112,MVP
2016,LAC,Chris Paul,6,107.0,1310,0.082,MVP
2016,GSW,Draymond Green,7,50.0,1310,0.038,MVP
2016,POR,Damian Lillard,8,26.0,1310,0.02,MVP
2016,HOU,James Harden,9,9.0,1310,0.007,MVP
2016,TOR,Kyle Lowry,10,6.0,1310,0.005,MVP
