Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,26.0,SAS,NBA,PF,9.0,0.0,25.0,2.9,10.1,0.286,1.4,5.8,0.25,1.4,4.3,0.333,2.9,2.9,1.0,2.9,1.4,4.3,0.0,2.9,0.0,4.3,8.6,10.1
2008,27.0,SAS,NBA,PF,2.0,0.0,9.0,8.0,12.0,0.667,0.0,0.0,,8.0,12.0,0.667,0.0,0.0,,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0
2009,28.0,SAS,NBA,PF,5.0,5.0,100.0,1.8,8.3,0.217,1.1,4.7,0.231,0.7,3.6,0.2,0.7,0.7,1.0,2.2,3.6,5.8,0.0,1.1,0.7,0.7,3.6,5.4
2010,29.0,SAS,NBA,PF,10.0,0.0,173.0,4.0,9.2,0.432,2.1,5.6,0.37,1.9,3.5,0.529,0.4,0.4,1.0,1.5,5.2,6.7,0.8,0.2,0.6,1.5,4.6,10.4
2011,30.0,SAS,NBA,PF,6.0,0.0,123.0,3.5,7.3,0.48,1.8,5.3,0.333,1.8,2.0,0.857,2.3,2.9,0.8,2.0,3.5,5.6,0.6,0.3,0.3,0.3,5.3,11.1
2012,31.0,SAS,NBA,PF,13.0,0.0,165.0,2.2,7.0,0.313,1.7,5.0,0.348,0.4,2.0,0.222,0.7,1.1,0.6,0.4,5.0,5.5,2.0,0.4,0.9,0.7,5.2,6.8
2013,32.0,SAS,NBA,PF,20.0,1.0,267.0,3.8,8.0,0.475,2.0,4.3,0.469,1.8,3.6,0.481,1.3,1.6,0.833,1.2,4.0,5.3,0.8,0.7,0.7,0.3,4.7,10.9
2014,33.0,SAS,NBA,PF,22.0,2.0,136.0,2.6,5.6,0.476,1.1,3.2,0.333,1.6,2.4,0.667,0.8,1.1,0.75,0.5,3.2,3.7,2.9,0.5,0.3,0.5,3.2,7.1
2015,34.0,SAS,NBA,PF,7.0,0.0,36.0,2.0,10.0,0.2,2.0,9.0,0.222,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,1.0,1.0,8.0,6.0
