Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,23.0,POR,NBA,SG,6.0,0.0,8.0,13.5,22.5,0.6,9.0,13.5,0.667,4.5,9.0,0.5,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,36.0
2017,24.0,POR,NBA,SG,3.0,0.0,24.0,3.0,13.5,0.222,0.0,9.0,0.0,3.0,4.5,0.667,4.5,4.5,1.0,1.5,9.0,10.5,6.0,0.0,0.0,0.0,0.0,10.5
2018,25.0,POR,NBA,SG,4.0,0.0,59.0,3.7,9.2,0.4,1.2,6.1,0.2,2.4,3.1,0.8,1.2,1.2,1.0,1.2,1.2,2.4,3.7,0.6,0.6,0.6,5.5,9.8
2019,26.0,MIL,NBA,SG,15.0,0.0,324.0,4.1,8.6,0.481,1.7,4.7,0.357,2.4,3.9,0.629,0.4,0.9,0.5,1.1,9.2,10.3,2.3,0.7,1.4,0.9,1.6,10.3
2020,27.0,MIL,NBA,SG,10.0,0.0,171.0,3.2,7.4,0.429,1.7,4.8,0.348,1.5,2.5,0.583,0.4,0.4,1.0,1.1,7.2,8.2,2.3,0.4,0.4,1.1,2.5,8.4
