PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie Lewis,26,10,10,408,10.1,19.2,0.528,0.2,0.5,0.33299999999999996,10.0,18.7,0.5329999999999999,4.2,5.6,0.762,1.0,2.8,3.8,3.4,2.1,0.7,1.4,3.4,24.7
Kevin Gamble,26,10,10,335,6.7,14.1,0.473,0.0,0.2,0.0,6.7,13.9,0.48100000000000004,1.3,1.6,0.8,1.4,3.1,4.5,2.5,1.3,0.6,1.1,2.8,14.6
Robert Parish,38,10,10,335,5.4,10.9,0.495,0.0,0.0,,5.4,10.9,0.495,2.1,3.0,0.7140000000000001,4.1,6.3,10.4,1.5,0.8,1.6,1.0,2.4,12.9
Ed Pinckney,28,10,8,314,4.0,6.6,0.603,0.0,0.1,0.0,4.0,6.5,0.614,3.0,3.6,0.8390000000000001,4.1,5.5,9.6,0.8,1.4,1.0,1.5,3.4,11.0
John Bagley,31,10,10,308,4.9,11.1,0.442,0.1,0.5,0.25,4.8,10.6,0.451,3.0,4.3,0.703,0.9,2.2,3.2,9.9,1.1,0.1,4.1,2.0,13.0
Kevin McHale,34,10,0,306,7.6,14.8,0.516,0.0,0.1,0.0,7.6,14.7,0.52,4.1,5.2,0.795,2.5,5.4,7.9,1.5,0.6,0.6,1.1,4.0,19.4
Dee Brown,23,6,0,120,6.6,13.2,0.5,0.0,0.9,0.0,6.6,12.3,0.537,1.2,1.8,0.667,0.9,2.7,3.6,9.3,0.3,1.2,2.1,4.8,14.4
Larry Bird,35,4,2,107,7.1,14.1,0.5,0.0,1.7,0.0,7.1,12.4,0.568,1.0,1.3,0.75,0.7,5.4,6.1,7.1,0.3,0.7,2.0,2.4,15.1
Joe Kleine,30,9,0,82,4.0,9.7,0.409,0.0,0.4,0.0,4.0,9.2,0.429,0.9,0.9,1.0,2.6,7.0,9.7,0.4,0.0,0.4,1.3,4.8,8.8
Rick Fox,22,8,0,67,5.9,12.4,0.478,1.6,3.2,0.5,4.3,9.1,0.47100000000000003,2.1,2.1,1.0,1.6,1.6,3.2,2.1,1.1,1.1,1.1,5.9,15.6
Sherman Douglas,25,6,0,65,5.0,13.8,0.36,0.0,1.1,0.0,5.0,12.7,0.391,0.6,1.1,0.5,0.6,1.7,2.2,5.5,0.0,0.0,2.2,4.4,10.5
Stojko Vranković,28,1,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,24.0
