Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1996,13,LAC,Los Angeles Clippers,Loy Vaught,27,80,78,2966,9.9,18.9,0.52,0.1,0.3,0.37,9.8,18.6,0.53,2.6,3.6,0.73,3.5,10.5,14.0,1.9,1.5,0.7,2.7,4.2,22.5,,109,108
1996,13,LAC,Los Angeles Clippers,Bison Dele,26,65,65,2157,9.9,18.3,0.54,0.0,0.1,0.17,9.9,18.2,0.55,4.7,6.4,0.73,3.6,8.2,11.8,2.9,1.7,1.3,4.5,5.4,24.6,,106,109
1996,13,LAC,Los Angeles Clippers,Terry Dehere,24,82,10,2018,8.0,17.5,0.46,3.5,8.1,0.44,4.5,9.4,0.48,6.3,8.3,0.76,1.0,2.6,3.7,8.9,1.4,0.4,4.9,6.1,25.9,,115,114
1996,13,LAC,Los Angeles Clippers,Pooh Richardson,29,63,61,2013,7.2,17.0,0.42,2.4,6.3,0.38,4.8,10.7,0.45,2.0,2.7,0.74,0.9,3.1,4.0,8.7,2.0,0.3,2.4,3.4,18.8,,112,113
1996,13,LAC,Los Angeles Clippers,Rodney Rogers,24,67,51,1950,8.1,16.9,0.48,1.3,4.0,0.32,6.8,12.9,0.53,3.0,4.8,0.63,3.0,4.6,7.6,4.4,2.0,0.9,3.8,5.7,20.5,,104,111
1996,13,LAC,Los Angeles Clippers,Brent Barry,24,79,44,1898,7.7,16.2,0.47,3.3,8.0,0.42,4.3,8.2,0.53,3.0,3.7,0.81,1.0,3.5,4.6,6.2,2.6,0.6,3.3,5.3,21.7,,117,111
1996,13,LAC,Los Angeles Clippers,Lamond Murray,22,77,32,1816,7.3,16.3,0.45,1.0,3.3,0.32,6.2,13.0,0.48,2.8,3.7,0.75,2.5,4.5,7.0,2.4,1.7,0.7,3.1,4.3,18.4,,100,112
1996,13,LAC,Los Angeles Clippers,Malik Sealy,25,62,48,1601,8.8,21.1,0.42,0.7,3.2,0.21,8.1,17.9,0.45,4.7,5.9,0.8,2.4,5.3,7.7,3.7,2.7,0.9,3.6,4.8,22.9,,98,109
1996,13,LAC,Los Angeles Clippers,Bo Outlaw,24,80,3,985,5.6,9.7,0.57,0.0,0.2,0.0,5.6,9.6,0.58,3.8,8.5,0.44,4.6,5.9,10.5,2.6,2.3,4.8,2.4,6.6,15.0,,111,106
1996,13,LAC,Los Angeles Clippers,Stanley Roberts,25,51,7,795,9.1,19.7,0.46,0.0,0.0,,9.1,19.7,0.46,4.8,8.6,0.56,2.7,7.8,10.5,2.7,1.0,2.5,3.1,9.9,23.1,,99,109
1996,13,LAC,Los Angeles Clippers,Eric Piatkowski,25,65,1,784,6.4,15.9,0.4,2.5,7.5,0.33,3.9,8.4,0.47,4.4,5.4,0.82,2.6,4.1,6.8,3.2,1.6,0.7,3.0,5.5,19.8,,108,112
1996,13,LAC,Los Angeles Clippers,Antonio Harvey,25,37,9,411,5.5,16.2,0.34,0.0,0.0,,5.5,16.2,0.34,2.3,5.0,0.45,5.3,8.0,13.3,0.8,1.6,3.3,3.3,4.8,13.3,,79,107
1996,13,LAC,Los Angeles Clippers,Keith Tower,25,34,1,305,5.4,12.2,0.44,0.0,0.2,0.0,5.4,12.0,0.45,3.0,4.4,0.69,3.7,4.9,8.6,0.8,0.7,1.9,2.7,8.4,13.9,,97,113
1996,13,LAC,Los Angeles Clippers,Logan Vander Velden,24,15,0,31,5.0,23.3,0.21,0.0,8.3,0.0,5.0,15.0,0.33,5.0,6.6,0.75,1.7,8.3,10.0,1.7,0.0,0.0,0.0,6.6,15.0,,75,113
