Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2014,22.0,PHI,NBA,PG,70.0,70.0,2414.0,427.0,1054.0,0.405,55.0,208.0,0.264,372.0,846.0,0.44,0.431,258.0,367.0,0.703,101.0,336.0,437.0,441.0,130.0,43.0,247.0,213.0,1167.0,,2.0
2015,23.0,TOT,NBA,PG,66.0,63.0,2149.0,364.0,919.0,0.396,36.0,153.0,0.235,328.0,766.0,0.428,0.416,202.0,291.0,0.694,64.0,289.0,353.0,442.0,111.0,30.0,253.0,167.0,966.0,,3.0
2015,23.0,PHI,NBA,PG,41.0,38.0,1391.0,232.0,611.0,0.38,32.0,125.0,0.256,200.0,486.0,0.412,0.406,117.0,182.0,0.643,43.0,211.0,254.0,302.0,60.0,18.0,174.0,103.0,613.0,,3.0
2015,23.0,MIL,NBA,PG,25.0,25.0,758.0,132.0,308.0,0.429,4.0,28.0,0.143,128.0,280.0,0.457,0.435,85.0,109.0,0.78,21.0,78.0,99.0,140.0,51.0,12.0,79.0,64.0,353.0,,0.0
2016,24.0,MIL,NBA,PG,54.0,37.0,1649.0,251.0,555.0,0.452,15.0,55.0,0.273,236.0,500.0,0.472,0.466,106.0,162.0,0.654,48.0,228.0,276.0,281.0,80.0,41.0,153.0,162.0,623.0,,0.0
2017,25.0,CHI,NBA,PG,45.0,19.0,846.0,112.0,306.0,0.366,15.0,64.0,0.234,97.0,242.0,0.401,0.391,58.0,77.0,0.753,24.0,129.0,153.0,113.0,38.0,23.0,66.0,102.0,297.0,,0.0
2018,26.0,CHO,NBA,PG,52.0,2.0,835.0,76.0,229.0,0.332,14.0,59.0,0.237,62.0,170.0,0.365,0.362,73.0,89.0,0.82,37.0,101.0,138.0,116.0,44.0,23.0,52.0,99.0,239.0,,0.0
2019,27.0,TOT,NBA,PG,28.0,1.0,372.0,46.0,123.0,0.374,10.0,38.0,0.263,36.0,85.0,0.424,0.415,32.0,53.0,0.604,19.0,51.0,70.0,70.0,20.0,15.0,20.0,48.0,134.0,,0.0
2019,27.0,HOU,NBA,PG,16.0,1.0,145.0,25.0,61.0,0.41,7.0,19.0,0.368,18.0,42.0,0.429,0.467,12.0,26.0,0.462,3.0,10.0,13.0,21.0,9.0,6.0,10.0,27.0,69.0,,0.0
2019,27.0,ORL,NBA,PG,12.0,0.0,227.0,21.0,62.0,0.339,3.0,19.0,0.158,18.0,43.0,0.419,0.363,20.0,27.0,0.741,16.0,41.0,57.0,49.0,11.0,9.0,10.0,21.0,65.0,,0.0
2020,28.0,ORL,NBA,SG,45.0,0.0,833.0,111.0,260.0,0.427,22.0,75.0,0.293,89.0,185.0,0.481,0.469,79.0,95.0,0.832,46.0,101.0,147.0,109.0,49.0,22.0,52.0,87.0,323.0,,0.0
2021,29.0,ORL,NBA,SG,7.0,2.0,160.0,15.0,44.0,0.341,1.0,12.0,0.083,14.0,32.0,0.438,0.352,5.0,6.0,0.833,15.0,21.0,36.0,12.0,4.0,4.0,9.0,19.0,36.0,,0.0
