Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1991,22.0,LAL,NBA,PF,14.0,138.0,16.6,0.639,0.0,0.395,7.2,18.3,12.8,3.6,2.3,3.7,11.9,16.6,,0.2,0.2,0.4,0.143,,-0.4,3.1,2.7,0.2
1992,23.0,LAL,NBA,C,4.0,117.0,11.9,0.445,0.0,0.486,8.9,17.4,13.0,9.1,1.3,3.5,8.2,19.1,,0.0,0.1,0.0,0.012,,-1.4,0.0,-1.4,0.0
1993,24.0,LAL,NBA,PF,5.0,178.0,13.0,0.44,0.0,0.348,9.6,16.5,12.8,6.2,1.8,4.5,13.1,22.3,,-0.2,0.2,0.0,0.011,,-2.3,0.6,-1.7,0.0
1995,26.0,LAL,NBA,PF,10.0,376.0,15.8,0.519,0.0,0.333,7.8,14.9,11.3,8.6,0.6,5.9,9.0,20.7,,0.2,0.6,0.8,0.105,,0.3,1.8,2.1,0.4
1996,27.0,LAL,NBA,PF,4.0,129.0,12.4,0.521,0.026,0.41,2.6,26.8,14.3,11.0,0.4,5.2,17.8,19.2,,-0.1,0.2,0.2,0.061,,-2.8,3.0,0.2,0.1
1997,28.0,LAL,NBA,PF,9.0,278.0,12.1,0.483,0.011,0.409,6.3,11.0,8.7,6.1,1.4,3.9,11.3,21.4,,0.0,0.3,0.3,0.049,,-1.7,0.2,-1.5,0.0
1998,29.0,LAL,NBA,PF,13.0,180.0,14.6,0.515,0.0,0.667,11.2,19.1,15.1,7.2,0.9,5.0,16.5,20.3,,0.1,0.1,0.2,0.059,,-2.6,-0.5,-3.1,0.0
2001,32.0,CHH,NBA,PF,10.0,287.0,14.2,0.474,0.0,0.462,10.4,21.5,15.7,4.4,0.9,3.1,11.8,23.2,,0.1,0.5,0.6,0.1,,-2.5,-0.8,-3.3,-0.1
2002,33.0,CHH,NBA,PF,9.0,254.0,18.1,0.488,0.009,0.309,6.1,20.7,13.3,12.6,1.3,6.8,12.0,25.0,,0.2,0.4,0.5,0.101,,-0.4,1.4,1.0,0.2
2004,35.0,DET,NBA,C,14.0,124.0,8.4,0.349,0.0,0.514,9.3,13.8,11.5,14.4,2.7,6.1,17.3,19.8,,-0.2,0.3,0.1,0.037,,-6.0,4.5,-1.5,0.0
2005,36.0,DET,NBA,C,10.0,57.0,5.5,0.363,0.0,0.615,6.1,31.8,18.7,13.6,2.0,0.0,19.5,17.2,,-0.1,0.1,0.0,0.016,,-7.9,2.8,-5.1,0.0
