Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,23.0,SAS,NBA,SG,4.0,0.0,7.0,10.3,30.9,0.333,5.1,20.6,0.25,5.1,10.3,0.5,0.0,0.0,,0.0,5.1,5.1,10.3,5.1,5.1,5.1,5.1,25.7
2012,24.0,SAS,NBA,SG,14.0,12.0,289.0,4.7,11.3,0.418,2.5,7.2,0.345,2.2,4.1,0.545,0.9,1.2,0.7,0.4,5.2,5.6,1.9,0.9,1.2,1.9,3.0,12.8
2013,25.0,SAS,NBA,SG,21.0,21.0,669.0,4.5,10.0,0.446,3.0,6.1,0.482,1.5,3.9,0.389,0.6,0.8,0.8,1.0,3.7,4.7,1.7,1.2,1.2,1.0,2.7,12.5
2014,26.0,SAS,NBA,SG,23.0,23.0,529.0,5.3,10.8,0.491,3.3,6.9,0.475,2.0,3.9,0.517,0.6,0.7,0.818,0.6,4.1,4.7,1.4,2.2,1.2,1.4,3.4,14.5
2015,27.0,SAS,NBA,SG,7.0,7.0,204.0,3.7,10.8,0.344,2.1,7.1,0.3,1.6,3.7,0.429,0.7,1.1,0.667,1.2,2.6,3.9,2.6,1.2,1.2,0.9,2.1,10.2
2016,28.0,SAS,NBA,SG,10.0,10.0,267.0,4.0,8.8,0.462,3.2,6.5,0.5,0.8,2.3,0.353,0.3,0.4,0.667,0.0,4.2,4.2,0.9,2.8,1.1,0.8,2.7,11.6
2017,29.0,SAS,NBA,SG,16.0,16.0,436.0,3.7,9.2,0.405,2.1,6.3,0.342,1.6,2.9,0.543,0.7,1.2,0.571,1.1,3.6,4.7,1.9,0.8,1.2,1.4,2.5,10.2
2018,30.0,SAS,NBA,SG,5.0,5.0,103.0,2.8,10.5,0.267,1.7,7.0,0.25,1.0,3.5,0.3,0.0,0.0,,1.4,2.4,3.8,0.3,0.3,1.4,0.7,2.8,7.3
2019,31.0,TOR,NBA,SG,24.0,24.0,684.0,2.8,8.2,0.342,2.1,6.3,0.328,0.7,1.9,0.389,1.1,1.2,0.913,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
2020,32.0,LAL,NBA,SG,21.0,21.0,525.0,4.0,11.7,0.347,2.7,7.9,0.339,1.4,3.8,0.364,0.7,1.0,0.667,1.7,2.8,4.5,1.8,1.4,1.1,0.8,3.3,11.5
