Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,27,609,SAS,San Antonio Spurs,23.0,NBA,SF,16.0,174.0,9.7,0.46,0.02,0.22,7.4,8.9,8.2,8.4,2.9,0.6,14.6,19.0,-0.1,0.2,0.1,0.02,-3.5,-0.3,-3.9,-0.1
1987,31,609,TOT,Total After Trade,24.0,NBA,SF,63.0,1170.0,10.7,0.46,0.01,0.32,8.0,12.1,10.0,11.2,2.2,0.2,13.2,17.2,0.1,1.1,1.2,0.05,-2.7,-0.1,-2.8,-0.2
1987,27,609,SAS,San Antonio Spurs,24.0,NBA,SF,31.0,732.0,11.6,0.47,0.0,0.25,7.5,10.5,9.0,14.8,2.5,0.2,13.6,18.6,0.1,0.5,0.6,0.04,-2.2,-0.1,-2.3,-0.1
1987,6,609,CLE,Cleveland Cavaliers,24.0,NBA,SF,32.0,438.0,9.2,0.45,0.03,0.49,8.9,14.7,11.8,5.2,1.8,0.3,12.3,14.8,0.0,0.5,0.6,0.06,-3.6,-0.1,-3.7,-0.2
1988,31,609,TOT,Total After Trade,25.0,NBA,SF,84.0,1739.0,12.4,0.53,0.01,0.26,8.6,14.6,11.7,9.2,2.0,0.6,15.1,16.6,1.1,1.9,3.0,0.08,-1.3,0.0,-1.3,0.3
1988,6,609,CLE,Cleveland Cavaliers,25.0,NBA,SF,54.0,1148.0,11.4,0.54,0.01,0.3,8.3,14.1,11.3,7.0,1.8,0.8,15.3,16.0,0.6,1.4,2.0,0.08,-1.9,0.1,-1.9,0.1
1988,24,609,PHO,Phoenix Suns,25.0,NBA,SF,30.0,591.0,14.3,0.53,0.02,0.2,9.1,15.7,12.4,13.6,2.4,0.3,14.7,17.8,0.4,0.5,0.9,0.08,-0.1,0.0,-0.1,0.3
1989,24,609,PHO,Phoenix Suns,26.0,NBA,SF,77.0,1655.0,14.7,0.59,0.0,0.39,11.8,13.7,12.8,8.9,2.3,0.4,14.7,15.0,3.1,2.3,5.4,0.16,0.5,1.1,1.6,1.5
1990,18,609,MIN,Minnesota Timberwolves,27.0,NBA,SF,82.0,3011.0,15.9,0.51,0.01,0.19,8.2,16.4,12.0,12.0,3.1,0.9,10.9,19.3,2.8,4.0,6.8,0.11,-0.1,1.0,0.9,2.2
1991,18,609,MIN,Minnesota Timberwolves,28.0,NBA,SF,82.0,3196.0,16.6,0.5,0.01,0.28,6.3,15.7,10.7,17.1,2.6,1.1,12.4,22.7,2.6,2.9,5.4,0.08,0.5,0.4,0.9,2.3
1992,31,609,TOT,Total After Trade,29.0,NBA,SF,80.0,2207.0,13.6,0.54,0.01,0.32,8.6,15.2,12.0,8.9,1.9,0.6,11.9,15.9,2.9,2.7,5.6,0.12,-0.3,0.4,0.2,1.2
1992,18,609,MIN,Minnesota Timberwolves,29.0,NBA,SF,11.0,344.0,13.8,0.48,0.01,0.37,7.5,14.9,11.1,14.0,1.8,1.0,13.6,23.6,0.0,0.2,0.2,0.03,-0.6,-0.5,-1.2,0.1
1992,29,609,UTA,Utah Jazz,29.0,NBA,SF,69.0,1863.0,13.6,0.56,0.01,0.3,8.9,15.3,12.2,8.0,1.9,0.5,11.4,14.4,2.9,2.5,5.4,0.14,-0.2,0.6,0.4,1.2
1993,29,609,UTA,Utah Jazz,30.0,NBA,SF,82.0,2555.0,14.4,0.55,0.01,0.28,8.9,14.0,11.6,9.8,2.1,0.8,11.1,16.3,3.8,3.0,6.7,0.13,0.1,0.5,0.6,1.7
1994,29,609,UTA,Utah Jazz,31.0,NBA,SF,82.0,2149.0,11.8,0.51,0.05,0.24,8.2,12.7,10.4,8.3,2.4,0.8,12.4,15.3,1.6,2.8,4.4,0.1,-1.3,0.7,-0.5,0.8
1995,1,609,ATL,Atlanta Hawks,32.0,NBA,SF,81.0,1389.0,12.0,0.49,0.12,0.25,8.0,14.1,11.0,8.0,2.1,0.9,12.6,19.2,0.2,2.0,2.1,0.07,-2.7,0.3,-2.4,-0.1
1996,31,609,TOT,Total After Trade,33.0,NBA,SF,71.0,1284.0,12.6,0.51,0.05,0.34,7.4,14.7,11.0,10.4,2.5,1.2,14.2,16.2,0.9,1.6,2.5,0.09,-1.7,1.0,-0.7,0.4
1996,26,609,SAC,Sacramento Kings,33.0,NBA,SF,49.0,930.0,13.3,0.52,0.05,0.36,6.8,15.5,11.1,10.5,2.6,1.4,14.3,16.5,0.7,1.1,1.8,0.09,-1.3,0.9,-0.4,0.4
1996,16,609,MIA,Miami Heat,33.0,NBA,SF,22.0,354.0,10.8,0.48,0.06,0.3,8.8,12.5,10.7,10.4,2.4,0.7,14.0,15.6,0.2,0.6,0.7,0.1,-3.0,1.2,-1.7,0.0
1997,1,609,ATL,Atlanta Hawks,34.0,NBA,SF,70.0,2305.0,11.0,0.51,0.35,0.18,4.0,11.0,7.6,9.0,2.2,0.2,11.6,15.0,1.8,3.1,5.0,0.1,-1.4,1.1,-0.3,1.0
1998,1,609,ATL,Atlanta Hawks,35.0,NBA,SF,79.0,2699.0,12.0,0.5,0.19,0.17,3.5,12.0,7.9,10.6,2.1,0.2,9.7,15.3,2.9,2.7,5.5,0.1,-0.9,0.5,-0.4,1.1
1999,1,609,ATL,Atlanta Hawks,36.0,NBA,SF,47.0,1066.0,11.4,0.48,0.36,0.24,4.1,11.8,8.0,7.8,1.6,0.5,10.4,18.2,0.7,1.5,2.2,0.1,-1.0,0.6,-0.4,0.4
2001,28,609,TOR,Toronto Raptors,38.0,NBA,SF,15.0,117.0,-2.2,0.25,0.13,0.1,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,-0.4,0.1,-0.3,-0.13,-9.8,-3.1,-12.9,-0.3
