SEASON,TEAM ID,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,24,PHO,82,19755,3373,6695,0.5,553,1445,0.38,2820,5250,0.54,1675,2251,0.74,900,2520,3420,1905,589,420,1288,1691,8974
2009,10,GSW,82,19880,3231,7055,0.46,550,1475,0.37,2681,5580,0.48,1893,2392,0.79,953,2492,3445,1711,638,527,1201,1842,8905
2009,14,LAL,82,19780,3307,6981,0.47,547,1516,0.36,2760,5465,0.5,1607,2087,0.77,1015,2587,3602,1908,718,420,1103,1698,8768
2009,20,NYK,82,19805,3157,7091,0.44,823,2284,0.36,2334,4807,0.49,1490,1900,0.78,911,2545,3456,1738,610,204,1174,1672,8627
2009,12,IND,82,19830,3220,7080,0.46,652,1725,0.38,2568,5355,0.48,1525,1890,0.81,924,2661,3585,1775,573,434,1189,1895,8617
2009,8,DEN,82,19730,3058,6510,0.47,548,1477,0.37,2510,5033,0.5,1891,2487,0.76,905,2507,3412,1820,710,492,1257,1874,8555
2009,29,UTA,82,19880,3143,6623,0.48,392,1122,0.35,2751,5501,0.5,1814,2352,0.77,940,2423,3363,2024,719,374,1210,1830,8492
2009,5,CHI,82,19930,3126,6846,0.46,493,1293,0.38,2633,5553,0.47,1633,2052,0.8,970,2481,3451,1732,615,453,1192,1709,8378
2009,7,DAL,82,19805,3128,6770,0.46,571,1632,0.35,2557,5138,0.5,1516,1852,0.82,909,2595,3504,1779,591,429,1043,1600,8343
2009,22,ORL,82,19730,2929,6416,0.46,817,2147,0.38,2112,4269,0.5,1611,2253,0.72,819,2728,3547,1593,570,439,1142,1664,8286
2009,2,BOS,82,19880,3075,6333,0.49,538,1355,0.4,2537,4978,0.51,1587,2075,0.76,869,2586,3455,1862,621,387,1280,1897,8275
2009,26,SAC,82,19905,2990,6685,0.45,586,1594,0.37,2404,5091,0.47,1682,2107,0.8,840,2366,3206,1619,569,349,1266,1910,8248
2009,6,CLE,82,19780,3022,6454,0.47,656,1670,0.39,2366,4784,0.5,1523,2012,0.76,886,2574,3460,1663,593,435,1045,1663,8223
2009,25,POR,82,19830,3018,6494,0.46,596,1555,0.38,2422,4939,0.49,1521,1988,0.76,1060,2360,3420,1667,550,402,1055,1671,8153
2009,17,MIL,82,19780,3009,6755,0.44,511,1408,0.36,2498,5347,0.47,1613,2067,0.78,973,2367,3340,1802,609,308,1154,1986,8142
2009,28,TOR,82,19805,3054,6673,0.46,479,1289,0.37,2575,5384,0.48,1534,1861,0.82,802,2513,3315,1835,523,390,1098,1593,8121
2009,11,HOU,82,19805,2959,6526,0.45,621,1656,0.38,2338,4870,0.48,1531,1903,0.8,862,2662,3524,1662,548,355,1158,1553,8070
2009,16,MIA,82,19955,3034,6646,0.46,582,1631,0.36,2452,5015,0.49,1411,1871,0.75,828,2411,3239,1671,651,451,1026,1696,8061
2009,1,ALT,82,19705,2956,6451,0.46,597,1633,0.37,2359,4818,0.49,1537,2085,0.74,870,2412,3282,1657,603,376,1048,1610,8046
2009,3,NJN,82,19830,2925,6536,0.45,652,1735,0.38,2273,4801,0.47,1542,1980,0.78,850,2415,3265,1636,559,391,1075,1838,8044
2009,18,MIN,82,19805,2986,6766,0.44,543,1539,0.35,2443,5227,0.47,1504,1957,0.77,975,2442,3417,1674,512,322,1165,1785,8019
2009,23,PHI,82,19755,2997,6532,0.46,341,1072,0.32,2656,5460,0.49,1652,2216,0.74,1039,2336,3375,1647,658,415,1157,1650,7987
2009,27,SAS,82,19905,3042,6534,0.47,625,1620,0.39,2417,4914,0.49,1249,1641,0.76,728,2638,3366,1736,474,329,963,1546,7958
2009,21,OKC,82,19805,2999,6716,0.45,328,949,0.35,2671,5767,0.46,1626,2069,0.79,999,2497,3496,1663,608,371,1330,1655,7952
2009,30,WAS,82,19705,2994,6655,0.45,395,1198,0.33,2599,5457,0.48,1494,1948,0.77,956,2330,3286,1641,619,365,1146,1679,7877
2009,19,NOH,82,19755,2911,6366,0.46,556,1526,0.36,2355,4840,0.49,1479,1833,0.81,802,2453,3255,1609,593,338,1029,1665,7857
2009,13,LAC,82,19880,2955,6696,0.44,535,1513,0.35,2420,5183,0.47,1354,1839,0.74,890,2377,3267,1723,572,482,1221,1650,7799
2009,9,DET,82,19905,2981,6559,0.45,377,1079,0.35,2604,5480,0.48,1388,1849,0.75,949,2448,3397,1689,493,377,973,1712,7727
2009,15,MEM,82,19805,2865,6311,0.45,398,1106,0.36,2467,5205,0.47,1570,2077,0.76,847,2337,3184,1423,615,385,1252,1777,7698
2009,4,CHA,82,19930,2866,6299,0.46,490,1339,0.37,2376,4960,0.48,1455,1965,0.74,886,2366,3252,1741,580,397,1279,1754,7677
