Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1998,11,2359,HOU,Houston Rockets,29.0,NBA,PG,5.0,75.0,8.2,0.58,0.87,0.2,1.4,12.5,6.7,15.3,2.9,0.0,26.9,14.1,,0.0,0.1,0.1,0.05,,-4.4,1.6,-2.7,0.0
1999,11,2359,HOU,Houston Rockets,30.0,NBA,PG,4.0,98.0,17.1,0.62,0.58,0.25,3.4,5.6,4.5,24.2,2.2,0.8,18.4,15.0,,0.3,0.0,0.2,0.12,,2.4,0.4,2.8,0.1
