Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,20,1720,NYK,New York Knicks,22.0,NBA,SF,67.0,14.0,1129.0,4.4,7.3,0.6,0.0,0.0,,4.4,7.3,0.6,2.3,3.9,0.58,3.5,6.2,9.7,1.4,1.0,0.6,1.6,4.0,11.0
2007,20,1720,NYK,New York Knicks,23.0,NBA,PF,58.0,12.0,1731.0,5.0,8.3,0.6,0.0,0.0,,5.0,8.3,0.6,2.9,3.6,0.82,4.1,8.4,12.5,2.2,1.0,0.5,1.9,3.2,12.9
2008,20,1720,NYK,New York Knicks,24.0,NBA,PF,81.0,29.0,2356.0,5.2,9.4,0.55,0.0,0.0,0.0,5.2,9.4,0.55,3.0,3.6,0.82,3.7,7.4,11.1,1.5,0.8,0.4,1.5,3.2,13.4
2009,20,1720,NYK,New York Knicks,25.0,NBA,C,81.0,74.0,2824.0,6.7,12.1,0.55,0.0,0.0,0.0,6.7,12.1,0.55,3.2,4.2,0.76,3.3,8.9,12.1,2.2,1.0,0.3,1.9,3.3,16.5
2010,20,1720,NYK,New York Knicks,26.0,NBA,C,81.0,81.0,3019.0,8.2,15.0,0.55,0.0,0.1,0.0,8.2,14.9,0.55,3.2,3.9,0.81,2.7,8.6,11.3,3.5,1.0,0.5,2.3,3.1,19.6
2011,10,1720,GSW,Golden State Warriors,27.0,NBA,PF,73.0,73.0,2634.0,6.8,13.4,0.51,0.0,0.0,0.33,6.8,13.3,0.51,2.9,3.6,0.79,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,16.4
2012,10,1720,GSW,Golden State Warriors,28.0,NBA,PF,57.0,57.0,2121.0,7.9,15.6,0.5,0.0,0.1,0.0,7.9,15.6,0.51,3.7,4.8,0.78,2.9,6.3,9.3,2.7,0.9,0.4,2.5,3.0,19.5
2013,10,1720,GSW,Golden State Warriors,29.0,NBA,PF,79.0,79.0,2907.0,7.5,14.4,0.52,0.0,0.0,0.0,7.5,14.3,0.52,3.2,4.0,0.8,2.7,8.3,11.0,3.5,0.8,0.3,2.6,3.0,18.1
2014,10,1720,GSW,Golden State Warriors,30.0,NBA,PF,69.0,67.0,2288.0,8.1,15.4,0.52,0.0,0.0,0.0,8.1,15.4,0.52,3.6,4.7,0.78,2.9,7.3,10.1,2.3,0.8,0.4,2.4,3.2,19.8
2015,10,1720,GSW,Golden State Warriors,31.0,NBA,PF,49.0,4.0,904.0,6.4,12.5,0.51,0.0,0.1,0.0,6.4,12.4,0.51,2.7,4.1,0.65,3.2,7.0,10.2,3.4,1.2,1.0,2.0,3.3,15.5
2016,31,1720,TOT,Total After Trade,32.0,NBA,PF,55.0,5.0,903.0,7.1,13.4,0.53,0.0,0.0,0.0,7.1,13.3,0.53,2.8,3.7,0.76,4.0,8.1,12.2,3.3,0.9,1.1,2.6,4.5,17.0
2016,2,1720,BOS,Boston Celtics,32.0,NBA,PF,30.0,4.0,470.0,6.7,14.7,0.45,0.0,0.1,0.0,6.7,14.6,0.46,3.1,3.9,0.78,3.1,6.8,10.0,4.1,0.9,1.0,2.9,3.9,16.4
2016,7,1720,DAL,Dallas Mavericks,32.0,NBA,PF,25.0,1.0,433.0,7.6,11.9,0.64,0.0,0.0,,7.6,11.9,0.64,2.6,3.5,0.74,5.0,9.6,14.5,2.5,0.8,1.2,2.3,5.2,17.7
2017,27,1720,SAS,San Antonio Spurs,33.0,NBA,PF,79.0,10.0,1477.0,6.0,10.2,0.59,0.0,0.0,,6.0,10.2,0.59,1.9,2.8,0.71,3.6,7.1,10.7,3.0,0.8,1.0,2.0,3.0,14.0
