SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,26,SAC,Sacramento Kings,50,12200,1918,4307,0.44,290,943,0.31,1628,3364,0.48,883,1293,0.68,706,1573,2279,1129,444,232,842,1016,5009
1999,14,LAL,Los Angeles Lakers,50,12050,1841,3935,0.47,241,685,0.35,1600,3250,0.49,1027,1503,0.68,619,1482,2101,1095,389,287,754,1231,4950
1999,24,PHO,Phoenix Suns,50,12050,1797,4004,0.45,261,702,0.37,1536,3302,0.46,924,1215,0.76,598,1418,2016,1249,444,200,681,1022,4779
1999,21,SEA,Seattle Supersonics,50,12100,1756,3976,0.44,309,899,0.34,1447,3077,0.47,922,1354,0.68,676,1422,2098,1087,393,201,765,1047,4743
1999,25,POR,Portland Trail Blazers,50,12175,1747,3956,0.44,246,675,0.36,1501,3281,0.46,1002,1349,0.74,646,1570,2216,1073,411,290,771,1126,4742
1999,12,IND,Indiana Pacers,50,12100,1731,3866,0.45,294,799,0.37,1437,3067,0.47,977,1228,0.8,574,1452,2026,1005,316,223,649,1082,4733
1999,11,HOU,Houston Rockets,50,12075,1755,3798,0.46,336,914,0.37,1419,2884,0.49,865,1187,0.73,536,1540,2076,1058,386,260,812,960,4711
1999,8,DEN,Denver Nuggets,50,12025,1681,3989,0.42,302,922,0.33,1379,3067,0.45,1010,1325,0.76,647,1392,2039,969,376,275,739,1145,4674
1999,29,UTA,Utah Jazz,50,12175,1684,3620,0.46,140,388,0.36,1544,3232,0.48,1158,1510,0.77,555,1508,2063,1204,398,276,814,1133,4666
1999,2,BOS,Boston Celtics,50,12150,1816,4164,0.44,273,758,0.36,1543,3406,0.45,745,1077,0.69,680,1458,2138,1073,453,255,807,1193,4650
1999,18,MIN,Minnesota Timberwolves,50,12025,1838,4327,0.42,122,410,0.3,1716,3917,0.44,849,1143,0.74,754,1392,2146,1218,426,272,641,1185,4647
1999,4,CHO,Charlotte Hornets,50,12150,1671,3718,0.45,268,735,0.36,1403,2983,0.47,1034,1384,0.75,480,1493,1973,1110,443,247,796,1101,4644
1999,27,SAS,San Antonio Spurs,50,12075,1740,3812,0.46,172,521,0.33,1568,3291,0.48,988,1415,0.7,614,1584,2198,1101,421,351,759,1010,4640
1999,17,MIL,Milwaukee Bucks,50,12050,1753,3818,0.46,231,619,0.37,1522,3199,0.48,847,1155,0.73,570,1369,1939,1030,442,202,719,1142,4584
1999,7,DAL,Dallas Mavericks,50,12075,1749,4033,0.43,202,595,0.34,1547,3438,0.45,881,1210,0.73,645,1478,2123,921,352,292,692,1065,4581
1999,3,NJN,New Jersey Nets,50,12050,1691,4160,0.41,225,679,0.33,1466,3481,0.42,962,1251,0.77,715,1437,2152,923,491,273,750,1134,4569
1999,30,WAS,Washington Wizards,50,12050,1768,3969,0.44,179,580,0.31,1589,3389,0.47,845,1198,0.7,595,1403,1998,1064,393,193,736,1151,4560
1999,28,TOR,Toronto Raptors,50,12075,1660,3940,0.42,226,662,0.34,1434,3278,0.44,1011,1330,0.76,712,1447,2159,1036,439,321,799,1139,4557
1999,13,LAC,Los Angeles Clippers,50,12125,1711,4007,0.43,214,668,0.32,1497,3339,0.45,883,1225,0.72,665,1293,1958,820,424,236,796,1223,4519
1999,9,DET,Detroit Pistons,50,12050,1660,3716,0.45,248,679,0.36,1412,3037,0.46,950,1283,0.74,605,1412,2017,1009,444,208,790,1139,4518
1999,23,PHI,Philadelphia 76Ers,50,12150,1656,3883,0.43,98,371,0.26,1558,3512,0.44,1073,1486,0.72,729,1428,2157,934,542,271,822,1152,4483
1999,22,ORL,Orlando Magic,50,12050,1687,3943,0.43,223,675,0.33,1464,3268,0.45,876,1252,0.7,688,1445,2133,1067,496,213,819,935,4473
1999,16,MIA,Miami Heat,50,12025,1616,3565,0.45,289,804,0.36,1327,2761,0.48,928,1262,0.74,503,1512,2015,1019,327,304,744,1035,4449
1999,15,VAN,Vancouver Grizzlies,50,12175,1643,3838,0.43,148,453,0.33,1495,3385,0.44,1009,1408,0.72,650,1359,2009,964,420,199,848,1123,4443
1999,10,GSW,Golden State Warriors,50,12125,1730,4173,0.42,162,565,0.29,1568,3608,0.44,794,1175,0.68,816,1559,2375,1037,414,221,768,1270,4416
1999,6,CLE,Cleveland Cavaliers,50,12050,1562,3561,0.44,182,534,0.34,1380,3027,0.46,1016,1356,0.75,472,1316,1788,1093,452,203,785,1208,4322
1999,20,NYK,New York Knicks,50,12100,1610,3704,0.44,208,589,0.35,1402,3115,0.45,892,1218,0.73,551,1510,2061,963,395,262,804,1140,4320
1999,1,ALT,Atlanta Hawks,50,12075,1539,3760,0.41,197,644,0.31,1342,3116,0.43,1040,1422,0.73,676,1499,2175,782,346,260,745,987,4315
1999,5,CHI,Chicago Bulls,50,12075,1539,3837,0.4,177,612,0.29,1362,3225,0.42,840,1185,0.71,573,1394,1967,1017,436,169,774,1112,4095
