Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
21,2980,15.0,0.0,235.0,23.0,61.0,0.38,0.0,1.0,0,23.0,60.0,0.38,0.38,5.0,9.0,0.56,26.0,36.0,62.0,12.0,4.0,7.0,8.0,34.0,51.0,0
