Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,19,110,NOK,New Orleans/Oklahoma City Hornets,22.0,NBA,C,56.0,5.0,634.0,3.9,7.1,0.54,0.0,0.0,,3.9,7.1,0.54,2.3,3.8,0.6,3.3,5.2,8.5,0.6,0.7,1.5,2.0,4.5,10.0
2008,19,110,NOH,New Orleans Hornets,23.0,NBA,C,65.0,3.0,732.0,3.3,7.3,0.45,0.0,0.0,,3.3,7.3,0.45,2.2,3.4,0.63,3.2,4.8,8.0,1.1,0.7,1.7,2.9,6.4,8.8
2009,19,110,NOH,New Orleans Hornets,24.0,NBA,C,70.0,29.0,1092.0,4.5,8.1,0.56,0.0,0.1,0.0,4.5,8.0,0.57,2.0,3.2,0.63,2.7,3.8,6.4,1.0,0.9,1.5,2.6,6.0,11.1
2010,31,110,TOT,Total After Trade,25.0,NBA,"C,PF",33.0,0.0,335.0,3.0,8.5,0.35,0.0,0.1,0.0,3.0,8.4,0.36,1.6,3.4,0.47,2.9,5.8,8.7,2.3,1.6,1.3,2.4,6.3,7.6
2010,19,110,NOH,New Orleans Hornets,25.0,NBA,PF,18.0,0.0,239.0,2.9,7.5,0.38,0.0,0.0,,2.9,7.5,0.38,2.0,4.2,0.46,2.6,6.6,9.2,2.4,1.2,1.2,2.0,6.6,7.7
2010,26,110,SAC,Sacramento Kings,25.0,NBA,C,6.0,0.0,56.0,2.6,7.7,0.33,0.0,0.0,,2.6,7.7,0.33,1.3,1.3,1.0,3.2,5.8,9.0,1.3,1.3,2.6,2.6,3.2,6.4
2010,11,110,HOU,Houston Rockets,25.0,NBA,C,9.0,0.0,40.0,4.5,15.3,0.29,0.0,0.9,0.0,4.5,14.4,0.31,0.0,1.8,0.0,4.5,0.9,5.4,2.7,4.5,0.0,4.5,9.0,9.0
2011,31,110,TOT,Total After Trade,26.0,NBA,C,53.0,2.0,488.0,2.7,5.6,0.49,0.1,0.3,0.5,2.6,5.3,0.49,1.2,2.4,0.48,3.1,6.6,9.7,1.0,1.3,1.5,2.1,6.2,6.8
2011,30,110,WAS,Washington Wizards,26.0,NBA,C,41.0,2.0,412.0,2.7,5.6,0.48,0.1,0.3,0.33,2.6,5.3,0.49,1.2,2.0,0.61,3.4,6.6,10.0,0.9,1.3,1.4,2.2,6.6,6.7
2011,1,110,ATL,Atlanta Hawks,26.0,NBA,C,12.0,0.0,76.0,2.8,5.7,0.5,0.5,0.5,1.0,2.4,5.2,0.46,0.9,4.7,0.2,1.4,6.6,8.1,1.9,1.4,2.4,1.4,4.3,7.1
2014,10,110,GSW,Golden State Warriors,29.0,NBA,C,15.0,1.0,97.0,3.3,7.1,0.47,0.0,0.0,,3.3,7.1,0.47,2.6,5.9,0.44,7.1,10.4,17.4,1.9,1.5,1.5,2.2,4.1,9.3
