Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,31,3124,TOT,Total After Trade,23.0,NBA,"PG,SG",46.0,7.0,688.0,3.8,11.3,0.34,0.8,2.7,0.29,3.1,8.6,0.35,2.8,3.6,0.79,1.5,3.9,5.4,7.0,2.1,0.3,2.1,5.3,11.2,,100.0,107.0
2003,1,3124,ATL,Atlanta Hawks,23.0,NBA,SG,15.0,7.0,364.0,4.2,11.7,0.36,0.9,2.5,0.35,3.3,9.3,0.36,3.0,4.2,0.72,1.3,4.6,5.9,6.1,2.3,0.1,2.3,5.5,12.3,,99.0,107.0
2003,18,3124,MIN,Minnesota Timberwolves,23.0,NBA,PG,31.0,0.0,324.0,3.4,10.8,0.31,0.6,2.9,0.22,2.7,7.9,0.35,2.6,2.9,0.89,1.8,3.1,4.8,8.1,1.8,0.5,1.9,5.0,10.0,,101.0,107.0
2004,11,3124,HOU,Houston Rockets,24.0,NBA,PG,26.0,0.0,145.0,6.4,13.6,0.47,2.3,3.8,0.6,4.1,9.8,0.42,3.8,4.5,0.83,1.1,4.9,6.0,6.4,1.1,0.0,2.6,5.7,18.8,,119.0,103.0
2005,27,3124,SAS,San Antonio Spurs,25.0,NBA,PG,48.0,0.0,278.0,6.2,15.0,0.42,1.0,3.1,0.31,5.2,11.8,0.44,2.3,3.1,0.75,0.8,4.1,4.9,6.4,2.7,0.2,2.7,5.0,15.7,,100.0,100.0
2006,31,3124,TOT,Total After Trade,26.0,NBA,PG,47.0,0.0,348.0,4.4,13.7,0.32,0.5,2.9,0.16,4.0,10.8,0.37,3.8,6.3,0.61,1.4,4.6,6.0,4.9,2.1,0.2,3.7,5.2,13.1,,83.0,109.0
2006,6,3124,CLE,Cleveland Cavaliers,26.0,NBA,PG,37.0,0.0,243.0,3.7,13.0,0.29,0.4,3.1,0.14,3.3,9.9,0.33,1.3,2.6,0.5,1.3,4.6,5.9,4.0,1.8,0.2,3.3,5.9,9.2,,71.0,107.0
2006,21,3124,SEA,Seattle Supersonics,26.0,NBA,PG,10.0,0.0,105.0,6.0,15.5,0.39,0.5,2.5,0.2,5.5,13.0,0.42,9.5,14.5,0.66,1.5,4.5,6.0,7.0,3.0,0.0,4.5,3.5,21.9,,102.0,113.0
2007,21,3124,SEA,Seattle Supersonics,27.0,NBA,PG,47.0,4.0,534.0,6.5,13.8,0.47,0.5,1.5,0.33,6.0,12.3,0.48,3.2,4.1,0.79,1.5,3.8,5.3,7.7,1.5,0.4,3.0,5.2,16.6,,109.0,113.0
2008,31,3124,TOT,Total After Trade,28.0,NBA,PG,15.0,0.0,188.0,4.5,9.5,0.47,0.8,2.1,0.38,3.7,7.4,0.5,1.1,1.1,1.0,1.3,3.7,5.0,3.7,2.4,0.0,2.4,3.4,10.8,,102.0,109.0
2008,8,3124,DEN,Denver Nuggets,28.0,NBA,PG,8.0,0.0,122.0,3.9,9.1,0.44,0.8,2.0,0.4,3.2,7.1,0.44,0.8,0.8,1.0,1.6,3.2,4.7,2.4,2.0,0.0,2.0,3.5,9.5,,97.0,110.0
2008,30,3124,WAS,Washington Wizards,28.0,NBA,PG,4.0,0.0,44.0,2.4,4.9,0.5,1.2,2.4,0.5,1.2,2.4,0.5,0.0,0.0,,1.2,6.1,7.3,3.7,3.7,0.0,1.2,2.4,6.1,,123.0,107.0
2008,21,3124,SEA,Seattle Supersonics,28.0,NBA,PG,3.0,0.0,22.0,11.3,20.4,0.56,0.0,2.3,0.0,11.3,18.1,0.62,4.5,4.5,1.0,0.0,2.3,2.3,11.3,2.3,0.0,6.8,4.5,27.2,,105.0,112.0
2010,21,3124,OKC,Oklahoma City Thunder,30.0,NBA,PG,4.0,0.0,59.0,5.2,10.5,0.5,1.7,2.6,0.67,3.5,7.9,0.44,1.7,3.5,0.5,0.9,2.6,3.5,3.5,0.0,0.0,3.5,4.4,14.0,,99.0,112.0
