Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,22.0,SEA,NBA,PG,43.0,1.0,389.0,3.9,9.3,0.42,0.2,0.9,0.2,3.7,8.3,0.444,2.7,4.5,0.592,0.8,3.1,4.0,6.8,2.6,0.0,3.5,4.9,10.6
1997,23.0,SEA,NBA,PG,67.0,0.0,775.0,3.4,7.6,0.451,0.2,0.7,0.267,3.3,6.9,0.47,2.2,3.1,0.712,0.8,2.5,3.3,7.4,1.7,0.1,2.2,4.4,9.2
1998,24.0,TOT,NBA,PG,64.0,0.0,918.0,3.1,7.2,0.429,0.1,0.7,0.118,3.0,6.5,0.461,1.9,2.8,0.69,0.7,2.4,3.2,6.9,2.4,0.2,2.5,4.5,8.2
1998,24.0,SEA,NBA,PG,17.0,0.0,74.0,4.9,11.2,0.435,0.0,0.5,0.0,4.9,10.7,0.455,2.4,4.9,0.5,0.0,1.9,1.9,6.3,0.0,0.5,5.8,7.3,12.2
1998,24.0,PHI,NBA,PG,47.0,0.0,844.0,2.9,6.9,0.429,0.1,0.7,0.125,2.9,6.2,0.462,1.9,2.6,0.721,0.8,2.5,3.3,7.0,2.6,0.2,2.2,4.2,7.8
1999,25.0,PHI,NBA,PG,48.0,48.0,1716.0,3.1,7.3,0.428,0.1,0.4,0.238,3.0,6.9,0.44,2.3,3.1,0.733,0.5,2.9,3.4,6.3,2.1,0.0,2.3,3.1,8.7
2001,27.0,PHI,NBA,PG,50.0,50.0,1740.0,3.8,9.0,0.418,0.1,0.4,0.263,3.7,8.6,0.425,2.5,3.2,0.792,0.6,2.9,3.4,7.6,1.6,0.1,2.6,2.5,10.2
2002,28.0,PHI,NBA,PG,61.0,61.0,2225.0,4.5,10.1,0.442,0.0,0.4,0.111,4.4,9.7,0.457,3.0,3.7,0.806,0.5,2.9,3.5,6.5,1.5,0.1,2.2,2.7,11.9
2003,29.0,PHI,NBA,PG,82.0,82.0,3108.0,4.2,9.3,0.452,0.1,0.4,0.219,4.1,8.9,0.462,3.8,4.4,0.858,0.8,2.7,3.5,6.3,1.5,0.1,2.2,2.7,12.2
2004,30.0,PHI,NBA,PG,82.0,82.0,2966.0,3.6,8.7,0.413,0.0,0.2,0.111,3.6,8.5,0.42,3.1,3.8,0.797,0.8,2.7,3.4,6.8,1.2,0.1,2.3,2.6,10.2
2005,31.0,CLE,NBA,SG,81.0,15.0,1844.0,2.4,6.4,0.382,0.3,0.9,0.289,2.2,5.5,0.397,1.2,1.6,0.738,0.7,2.3,3.0,6.2,1.3,0.3,1.7,3.7,6.3
2006,32.0,CLE,NBA,PG,82.0,82.0,2351.0,2.5,6.1,0.409,0.0,0.2,0.1,2.5,6.0,0.416,1.0,1.4,0.688,0.6,2.5,3.0,5.3,1.2,0.3,1.8,3.3,6.0
2007,33.0,CLE,NBA,PG,82.0,45.0,1929.0,2.5,6.0,0.417,0.0,0.1,0.0,2.5,6.0,0.422,1.3,2.1,0.637,0.7,2.9,3.5,6.2,1.0,0.3,2.1,3.5,6.4
2008,34.0,CLE,NBA,PG,22.0,5.0,305.0,0.7,4.5,0.158,0.0,0.2,0.0,0.7,4.2,0.167,1.2,2.6,0.455,0.5,1.9,2.4,5.0,1.2,0.5,1.2,3.5,2.6
