Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005,27,2938,SAS,San Antonio Spurs,22.0,NBA,PG,80.0,2.0,1149.0,173.0,390.0,0.44,58.0,142.0,0.41,115.0,248.0,0.46,0.52,67.0,89.0,0.75,16.0,67.0,83.0,150.0,41.0,10.0,77.0,96.0,471.0,,0.0
2006,27,2938,SAS,San Antonio Spurs,23.0,NBA,PG,54.0,3.0,586.0,106.0,233.0,0.46,24.0,70.0,0.34,82.0,163.0,0.5,0.51,39.0,50.0,0.78,18.0,34.0,52.0,92.0,14.0,2.0,53.0,55.0,275.0,,0.0
2007,27,2938,SAS,San Antonio Spurs,24.0,NBA,PG,73.0,1.0,948.0,127.0,344.0,0.37,33.0,115.0,0.29,94.0,229.0,0.41,0.42,53.0,60.0,0.88,11.0,71.0,82.0,122.0,27.0,1.0,56.0,70.0,340.0,,0.0
2008,26,2938,SAC,Sacramento Kings,25.0,NBA,PG,65.0,51.0,2080.0,328.0,708.0,0.46,53.0,137.0,0.39,275.0,571.0,0.48,0.5,125.0,147.0,0.85,34.0,183.0,217.0,282.0,56.0,10.0,148.0,138.0,834.0,,0.0
2009,26,2938,SAC,Sacramento Kings,26.0,NBA,PG,73.0,72.0,2270.0,321.0,696.0,0.46,35.0,113.0,0.31,286.0,583.0,0.49,0.49,123.0,150.0,0.82,46.0,174.0,220.0,342.0,81.0,12.0,158.0,192.0,800.0,,0.0
2010,26,2938,SAC,Sacramento Kings,27.0,NBA,PG,79.0,41.0,2477.0,415.0,841.0,0.49,75.0,199.0,0.38,340.0,642.0,0.53,0.54,118.0,141.0,0.84,38.0,181.0,219.0,372.0,89.0,10.0,136.0,166.0,1023.0,,1.0
2011,26,2938,SAC,Sacramento Kings,28.0,NBA,PG,79.0,64.0,2734.0,412.0,824.0,0.5,65.0,182.0,0.36,347.0,642.0,0.54,0.54,197.0,228.0,0.86,41.0,224.0,265.0,386.0,94.0,9.0,141.0,181.0,1086.0,,0.0
2012,17,2938,MIL,Milwaukee Bucks,29.0,NBA,SG,59.0,0.0,1080.0,146.0,332.0,0.44,17.0,59.0,0.29,129.0,273.0,0.47,0.46,39.0,55.0,0.71,26.0,76.0,102.0,227.0,37.0,1.0,77.0,69.0,348.0,,0.0
2013,31,2938,TOT,Total After Trade,30.0,NBA,"PG,SG",66.0,9.0,1457.0,210.0,476.0,0.44,34.0,102.0,0.33,176.0,374.0,0.47,0.48,84.0,103.0,0.82,34.0,107.0,141.0,302.0,41.0,3.0,108.0,90.0,538.0,,0.0
2013,17,2938,MIL,Milwaukee Bucks,30.0,NBA,SG,39.0,0.0,719.0,113.0,238.0,0.48,13.0,49.0,0.26,100.0,189.0,0.53,0.5,24.0,33.0,0.73,17.0,61.0,78.0,138.0,16.0,2.0,53.0,39.0,263.0,,0.0
2013,22,2938,ORL,Orlando Magic,30.0,NBA,PG,27.0,9.0,738.0,97.0,238.0,0.41,21.0,53.0,0.4,76.0,185.0,0.41,0.45,60.0,70.0,0.86,17.0,46.0,63.0,164.0,25.0,1.0,55.0,51.0,275.0,,0.0
2014,31,2938,TOT,Total After Trade,31.0,NBA,SG,41.0,12.0,643.0,78.0,178.0,0.44,19.0,42.0,0.45,59.0,136.0,0.43,0.49,25.0,30.0,0.83,10.0,49.0,59.0,116.0,23.0,4.0,47.0,50.0,200.0,,0.0
2014,20,2938,NYK,New York Knicks,31.0,NBA,SG,31.0,12.0,588.0,68.0,160.0,0.42,17.0,40.0,0.42,51.0,120.0,0.42,0.48,20.0,24.0,0.83,10.0,47.0,57.0,110.0,22.0,3.0,42.0,46.0,173.0,,0.0
2014,15,2938,MEM,Memphis Grizzlies,31.0,NBA,SG,10.0,0.0,55.0,10.0,18.0,0.56,2.0,2.0,1.0,8.0,16.0,0.5,0.61,5.0,6.0,0.83,0.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,27.0,,0.0
2015,15,2938,MEM,Memphis Grizzlies,32.0,NBA,PG,79.0,12.0,1494.0,246.0,505.0,0.49,26.0,97.0,0.27,220.0,408.0,0.54,0.51,87.0,102.0,0.85,20.0,123.0,143.0,220.0,46.0,8.0,89.0,88.0,605.0,,0.0
2016,31,2938,TOT,Total After Trade,33.0,NBA,PG,44.0,5.0,707.0,86.0,198.0,0.43,15.0,44.0,0.34,71.0,154.0,0.46,0.47,18.0,20.0,0.9,8.0,64.0,72.0,116.0,14.0,1.0,53.0,51.0,205.0,,0.0
2016,15,2938,MEM,Memphis Grizzlies,33.0,NBA,PG,8.0,0.0,120.0,20.0,46.0,0.44,4.0,11.0,0.36,16.0,35.0,0.46,0.48,3.0,3.0,1.0,2.0,7.0,9.0,26.0,3.0,1.0,11.0,11.0,47.0,,0.0
2016,16,2938,MIA,Miami Heat,33.0,NBA,PG,36.0,5.0,587.0,66.0,152.0,0.43,11.0,33.0,0.33,55.0,119.0,0.46,0.47,15.0,17.0,0.88,6.0,57.0,63.0,90.0,11.0,0.0,42.0,40.0,158.0,,0.0
2017,9,2938,DET,Detroit Pistons,34.0,NBA,PG,39.0,0.0,560.0,92.0,197.0,0.47,11.0,32.0,0.34,81.0,165.0,0.49,0.5,32.0,34.0,0.94,6.0,51.0,57.0,131.0,13.0,0.0,36.0,29.0,227.0,,0.0
