Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,21,2106,OKC,Oklahoma City Thunder,Abdel Nader,26,55,867,11.3,0.59,0.49,0.25,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,0.07,-1.1,0.2,-1.0,0.2
2020,21,2456,OKC,Oklahoma City Thunder,Andre Roberson,28,7,87,5.4,0.34,0.48,0.07,9.2,24.7,17.1,6.3,0.6,3.0,6.3,16.1,-0.1,0.1,0.0,-0.02,-5.2,-0.1,-5.3,-0.1
2020,21,2261,OKC,Oklahoma City Thunder,Chris Paul,34,70,2208,21.7,0.61,0.34,0.32,1.3,15.7,8.7,34.0,2.4,0.4,13.8,23.3,5.9,3.0,8.9,0.19,3.0,1.4,4.4,3.5
2020,21,983,OKC,Oklahoma City Thunder,Danilo Gallinari,31,62,1834,19.5,0.61,0.54,0.36,2.1,16.8,9.7,10.3,1.1,0.2,7.4,24.6,4.5,1.9,6.3,0.17,4.1,-0.9,3.3,2.4
2020,21,199,OKC,Oklahoma City Thunder,Darius Bazley,19,61,1130,9.6,0.5,0.44,0.2,3.0,20.5,12.0,5.1,1.0,3.1,11.6,15.1,-0.5,1.5,1.0,0.04,-2.1,0.5,-1.6,0.1
2020,21,2576,OKC,Oklahoma City Thunder,Dennis Schroder,26,65,1999,16.7,0.57,0.34,0.24,1.1,11.6,6.5,21.9,1.1,0.6,13.4,27.2,1.9,1.8,3.6,0.09,1.1,-1.1,0.0,1.0
2020,21,432,OKC,Oklahoma City Thunder,Deonte Burton,26,39,356,4.3,0.4,0.42,0.11,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.07,-6.3,-0.5,-6.8,-0.4
2020,21,1151,OKC,Oklahoma City Thunder,Devon Hall,24,11,81,3.1,0.3,0.57,0.27,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.12,-5.8,-0.6,-6.4,-0.1
2020,21,738,OKC,Oklahoma City Thunder,Hamidou Diallo,21,46,896,9.3,0.49,0.19,0.21,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,-0.7,1.1,0.4,0.02,-4.2,0.3,-3.9,-0.4
2020,21,2492,OKC,Oklahoma City Thunder,Isaiah Roby,21,3,11,-7.7,0.0,0.0,0.0,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,-0.1,0.0,0.0,-0.19,-12.1,-3.4,-15.5,0.0
2020,21,2259,OKC,Oklahoma City Thunder,Justin Patton,22,5,24,4.7,0.45,0.4,0.0,4.7,17.9,11.5,12.6,0.0,0.0,16.7,22.0,-0.1,0.0,0.0,-0.06,-6.8,-3.3,-10.1,0.0
2020,21,1273,OKC,Oklahoma City Thunder,Kevin Hervey,23,10,52,5.0,0.32,0.74,0.0,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.08,-4.0,-1.1,-5.1,0.0
2020,21,764,OKC,Oklahoma City Thunder,Luguentz Dort,20,36,820,7.6,0.51,0.46,0.24,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,0.05,-4.1,0.4,-3.7,-0.4
2020,21,2095,OKC,Oklahoma City Thunder,Mike Muscala,28,47,572,12.5,0.57,0.76,0.12,3.2,17.3,10.4,10.1,0.8,1.8,7.9,16.6,0.7,0.6,1.3,0.11,0.1,-0.2,-0.1,0.3
2020,21,2151,OKC,Oklahoma City Thunder,Nerlens Noel,25,61,1127,20.4,0.71,0.01,0.39,9.2,19.9,14.7,7.6,2.5,6.9,17.3,14.9,2.6,2.3,4.9,0.21,-0.3,3.4,3.1,1.5
2020,21,1033,OKC,Oklahoma City Thunder,Shai Gilgeous-Alexander,21,70,2428,17.7,0.57,0.25,0.35,2.2,16.1,9.4,15.2,1.6,1.7,10.3,23.7,3.1,3.0,6.1,0.12,1.3,0.4,1.7,2.2
2020,21,17,OKC,Oklahoma City Thunder,Steven Adams,26,63,1680,20.5,0.6,0.01,0.42,14.0,24.0,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.18,1.9,1.1,2.9,2.1
2020,21,905,OKC,Oklahoma City Thunder,Terrance Ferguson,21,56,1257,3.7,0.48,0.76,0.09,2.1,4.4,3.3,5.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,0.02,-4.8,0.3,-4.5,-0.8
