Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1259,Tom Henderson,1952-01-26,258.0,25.0,1368.0,3.95,9.1,0.43,0.0,0.05,0,3.95,9.05,0.44,1.9,2.48,0.77,0.77,2.05,2.82,6.72,1.4,0.1,2.33,2.6,9.77
