PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kawhi Leonard,27,24,24,939,9.3,19.0,0.49,2.1,5.6,0.379,7.2,13.5,0.536,7.3,8.3,0.884,2.1,6.3,8.4,3.6,1.5,0.7,2.8,2.1,28.1
Kyle Lowry,32,24,24,901,4.9,11.1,0.439,2.1,5.8,0.359,2.8,5.3,0.526,2.6,3.2,0.802,0.8,3.8,4.7,6.4,1.2,0.3,2.1,3.8,14.4
Pascal Siakam,24,24,24,891,7.3,15.5,0.47,1.2,4.2,0.27899999999999997,6.1,11.3,0.541,2.7,3.5,0.759,1.6,5.3,6.9,2.7,1.0,0.7,1.3,2.7,18.4
Marc Gasol,34,24,24,735,3.7,8.8,0.42200000000000004,1.7,4.4,0.382,2.1,4.5,0.462,2.0,2.3,0.87,0.8,6.7,7.5,3.6,1.0,1.3,1.0,4.1,11.1
Danny Green,31,24,24,684,2.8,8.2,0.342,2.1,6.3,0.32799999999999996,0.7,1.9,0.389,1.1,1.2,0.9129999999999999,0.9,3.7,4.6,1.4,1.6,0.6,1.4,3.2,8.7
Fred VanVleet,24,24,0,592,4.0,10.1,0.392,2.3,6.0,0.38799999999999996,1.6,4.1,0.397,1.5,1.9,0.774,0.5,2.1,2.6,3.8,1.1,0.4,1.3,3.0,11.7
Serge Ibaka,29,24,0,500,6.6,13.9,0.47700000000000004,0.6,2.7,0.237,6.0,11.2,0.535,2.3,3.0,0.762,2.5,7.8,10.3,1.6,0.8,1.7,1.8,5.7,16.2
Norman Powell,25,23,0,366,5.5,12.4,0.444,2.4,6.1,0.387,3.1,6.3,0.5,1.4,1.9,0.737,0.5,4.5,5.0,2.6,0.9,0.0,1.2,3.0,14.8
Jodie Meeks,31,14,0,66,4.9,15.8,0.31,1.1,7.1,0.154,3.8,8.7,0.43799999999999994,1.1,1.6,0.667,0.0,4.9,4.9,0.5,2.2,0.5,1.6,3.8,12.0
Patrick McCaw,23,11,0,48,0.7,3.7,0.2,0.7,2.3,0.33299999999999996,0.0,1.5,0.0,1.5,1.5,1.0,1.5,0.7,2.3,3.0,1.5,0.0,0.7,3.0,3.7
Malcolm Miller,25,10,0,28,2.6,10.3,0.25,1.3,7.7,0.16699999999999998,1.3,2.6,0.5,3.9,5.1,0.75,0.0,6.4,6.4,1.3,0.0,1.3,1.3,3.9,10.3
Eric Moreland,27,8,0,28,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.0,0.0,,1.3,15.4,16.7,3.9,0.0,0.0,0.0,6.4,2.6
Jeremy Lin,30,8,0,27,2.7,12.0,0.222,1.3,2.7,0.5,1.3,9.3,0.14300000000000002,5.3,5.3,1.0,0.0,4.0,4.0,5.3,1.3,0.0,6.7,2.7,12.0
Chris Boucher,26,2,0,4,18.0,45.0,0.4,9.0,27.0,0.33299999999999996,9.0,18.0,0.5,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,45.0
