Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,20,1408,NYK,New York Knicks,22.0,NBA,PG,4.0,4.0,171.0,6.5,17.8,0.37,1.5,3.6,0.42,5.1,14.3,0.35,2.4,3.3,0.73,1.8,3.9,5.7,11.6,3.0,0.0,4.2,3.9,17.0,,98.0,117.0
1989,20,1408,NYK,New York Knicks,23.0,NBA,PG,9.0,9.0,336.0,7.7,15.1,0.51,1.7,4.2,0.39,6.0,10.9,0.56,2.9,4.2,0.68,1.1,3.6,4.7,13.7,1.5,0.5,4.2,1.4,19.9,,117.0,114.0
1990,20,1408,NYK,New York Knicks,24.0,NBA,PG,9.0,0.0,81.0,8.1,19.3,0.42,0.0,1.2,0.0,8.1,18.1,0.45,5.0,6.8,0.73,0.6,2.5,3.1,13.1,1.2,0.0,4.4,3.1,21.2,,101.0,120.0
1991,20,1408,NYK,New York Knicks,25.0,NBA,PG,3.0,0.0,36.0,1.5,4.4,0.33,0.0,0.0,,1.5,4.4,0.33,0.0,0.0,,0.0,0.0,0.0,11.6,1.5,1.5,7.3,1.5,2.9,,61.0,118.0
1992,20,1408,NYK,New York Knicks,26.0,NBA,PG,12.0,12.0,368.0,5.7,14.2,0.4,0.6,3.2,0.19,5.1,10.9,0.46,3.4,4.2,0.82,1.8,2.3,4.2,13.3,1.5,0.0,4.6,4.0,15.4,,103.0,108.0
1993,13,1408,LAC,Los Angeles Clippers,27.0,NBA,PG,5.0,5.0,188.0,7.6,17.3,0.44,0.3,0.5,0.5,7.3,16.8,0.44,5.1,6.0,0.86,2.2,5.7,7.8,10.3,2.2,0.3,3.5,2.2,20.6,,108.0,104.0
1995,12,1408,IND,Indiana Pacers,29.0,NBA,PG,17.0,17.0,554.0,5.9,12.9,0.45,1.6,4.0,0.4,4.3,9.0,0.48,3.4,4.6,0.74,2.7,6.2,8.9,12.1,1.5,0.0,4.1,3.4,16.7,,116.0,112.0
1996,12,1408,IND,Indiana Pacers,30.0,NBA,PG,5.0,5.0,186.0,5.6,15.8,0.35,1.2,5.6,0.22,4.3,10.2,0.42,4.0,5.3,0.76,0.9,6.8,7.8,9.3,1.9,0.0,4.0,2.8,16.5,,100.0,105.0
1998,12,1408,IND,Indiana Pacers,32.0,NBA,PG,16.0,16.0,494.0,6.0,14.5,0.42,1.6,4.2,0.38,4.4,10.3,0.43,3.1,3.9,0.79,2.1,6.3,8.3,15.2,2.6,0.0,5.4,3.2,16.8,,106.0,103.0
1999,12,1408,IND,Indiana Pacers,33.0,NBA,PG,13.0,13.0,451.0,6.3,12.6,0.5,1.7,4.2,0.41,4.5,8.5,0.54,3.7,5.2,0.71,1.7,5.5,7.2,13.7,1.7,0.1,4.3,3.9,17.9,,119.0,105.0
2001,20,1408,NYK,New York Knicks,35.0,NBA,PG,5.0,5.0,156.0,7.0,14.0,0.5,0.7,2.8,0.25,6.3,11.2,0.56,1.1,1.1,1.0,1.1,8.1,9.1,9.1,2.8,0.0,3.5,2.1,15.8,,106.0,102.0
2003,29,1408,UTA,Utah Jazz,37.0,NBA,PG,5.0,0.0,83.0,9.7,19.4,0.5,3.2,5.8,0.56,6.5,13.6,0.48,0.6,0.6,1.0,1.3,1.9,3.2,10.4,1.9,0.0,2.6,7.1,23.3,,123.0,120.0
2004,11,1408,HOU,Houston Rockets,38.0,NBA,PG,5.0,0.0,38.0,1.4,8.6,0.17,0.0,4.3,0.0,1.4,4.3,0.33,0.0,0.0,,0.0,4.3,4.3,7.2,2.9,0.0,2.9,1.4,2.9,,54.0,100.0
