Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,24.0,NBA,SG,3,3,125,5.8,10.1,0.57,0.9,2.0,0.43,4.9,8.1,0.61,5.5,6.0,0.9,0.3,3.2,3.5,1.7,0.9,0.0,0.9,1.7,17.9
1991,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,25.0,NBA,SG,5,5,193,6.3,13.1,0.49,1.5,3.5,0.42,4.8,9.5,0.51,6.0,6.9,0.86,0.9,2.1,3.0,2.6,1.5,0.4,2.2,2.6,20.1
1992,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,26.0,NBA,SG,3,3,130,6.9,11.9,0.58,1.9,3.0,0.64,5.0,8.9,0.56,6.6,8.3,0.8,1.1,0.8,1.9,3.9,1.1,0.0,1.1,3.3,22.4
1993,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,27.0,NBA,SG,4,4,175,8.2,15.4,0.53,2.1,3.9,0.53,6.2,11.5,0.54,7.4,7.8,0.95,0.8,1.6,2.5,2.3,0.6,0.0,2.1,2.3,25.9
1994,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,28.0,NBA,SG,16,16,576,7.6,16.9,0.45,2.2,5.2,0.42,5.4,11.7,0.46,5.9,7.0,0.84,0.7,2.3,3.0,2.9,1.3,0.2,2.0,2.1,23.2
1995,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,29.0,NBA,SG,17,17,641,7.8,16.3,0.48,3.0,7.2,0.42,4.7,9.1,0.52,5.8,6.8,0.86,0.5,2.9,3.4,2.0,0.8,0.2,2.2,2.0,24.4
1996,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,30.0,NBA,SG,1,1,31,8.1,19.7,0.41,2.3,7.0,0.33,5.8,12.8,0.46,15.1,17.4,0.87,1.2,0.0,1.2,1.2,1.2,0.0,0.0,1.2,33.7
1998,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,32.0,NBA,SG,16,16,628,5.6,13.2,0.43,2.2,5.4,0.4,3.4,7.7,0.44,4.9,5.4,0.9,0.3,1.3,1.6,1.8,1.1,0.2,1.5,1.5,18.3
1999,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,33.0,NBA,SG,13,13,481,5.9,14.9,0.4,2.1,6.3,0.33,3.8,8.6,0.44,5.8,6.4,0.9,1.0,2.8,3.8,2.5,0.7,0.2,1.6,1.9,19.7
2000,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,34.0,NBA,SG,22,22,892,7.0,15.5,0.45,2.3,5.9,0.4,4.7,9.6,0.49,4.9,5.2,0.94,0.4,1.8,2.1,2.4,0.9,0.4,1.1,1.5,21.3
2001,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,35.0,NBA,SG,4,4,177,8.3,18.3,0.46,3.1,7.1,0.43,5.3,11.2,0.47,5.7,6.1,0.93,1.4,2.6,4.1,2.0,0.6,0.4,2.2,0.6,25.4
2002,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,36.0,NBA,SG,5,5,198,7.6,15.1,0.51,2.4,5.6,0.42,5.3,9.5,0.56,3.8,4.4,0.88,0.0,2.9,2.9,2.5,1.5,0.2,2.5,1.8,21.5
2003,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,37.0,NBA,SG,6,6,176,3.1,10.8,0.28,0.8,5.1,0.16,2.3,5.7,0.39,4.3,4.7,0.91,0.2,2.7,2.9,2.9,0.2,0.2,1.4,1.8,11.3
2004,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,38.0,NBA,SG,16,16,455,3.6,8.9,0.4,1.9,5.1,0.38,1.7,3.8,0.44,3.7,4.0,0.92,0.2,2.7,2.9,3.6,1.4,0.2,2.2,1.8,12.7
2005,12,2002,IND,Indiana Pacers,Reggie Miller,1965-08-24,39.0,NBA,SG,13,13,430,5.2,12.0,0.43,1.8,5.5,0.32,3.4,6.4,0.53,4.0,4.3,0.94,0.3,3.0,3.3,1.7,0.8,0.1,1.8,2.3,16.2
