SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1996,8,DEN,Bryant Stith,25,82,2810,13.9,0.52,0.16,0.42,5.1,11.3,8.2,13.8,2.1,0.4,12.7,19.6,,2.7,2.5,5.2,0.09,,-0.8,0.2,-0.6,1.0
1996,8,DEN,Dikembe Mutombo,29,74,2713,17.1,0.56,0.0,0.62,10.6,26.6,18.6,6.1,0.7,8.8,17.1,14.4,,2.6,5.0,7.6,0.13,,-0.7,2.8,2.1,2.8
1996,8,DEN,Dale Ellis,35,81,2626,14.7,0.58,0.38,0.19,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,,4.7,1.5,6.2,0.11,,1.5,-0.9,0.6,1.7
1996,8,DEN,Antonio McDyess,21,76,2280,15.6,0.52,0.0,0.28,11.6,17.4,14.5,5.8,1.2,3.6,13.5,22.4,,0.9,2.7,3.6,0.08,,-1.4,-0.5,-1.9,0.0
1996,8,DEN,Jalen Rose,23,80,2134,14.3,0.55,0.18,0.46,2.5,11.6,7.0,37.4,1.3,1.3,24.4,20.1,,1.2,1.7,2.9,0.06,,0.0,-0.6,-0.6,0.7
1996,8,DEN,Mahmoud Abdul-Rauf,26,57,2029,18.6,0.54,0.32,0.16,1.5,6.4,3.9,34.7,1.6,0.1,10.1,25.1,,4.4,1.1,5.5,0.13,,3.5,-1.6,1.9,1.9
1996,8,DEN,LaPhonso Ellis,25,45,1269,12.1,0.47,0.05,0.34,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,,-0.5,1.5,1.0,0.04,,-3.2,0.1,-3.1,-0.3
1996,8,DEN,Don MacLean,26,56,1107,15.7,0.49,0.09,0.36,6.5,15.0,10.7,14.7,1.0,0.3,9.7,28.3,,0.7,0.8,1.5,0.06,,0.2,-1.5,-1.3,0.2
1996,8,DEN,Tom Hammonds,28,71,1045,11.2,0.54,0.0,0.43,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,,0.9,0.9,1.8,0.08,,-2.8,-0.9,-3.8,-0.5
1996,8,DEN,Reggie Williams,31,52,817,8.4,0.44,0.35,0.15,3.5,13.8,8.6,14.1,2.2,1.9,15.8,17.6,,-0.7,0.9,0.3,0.02,,-4.8,1.1,-3.6,-0.3
1996,8,DEN,Doug Overton,26,55,607,9.9,0.45,0.15,0.31,1.5,10.5,6.0,27.0,1.1,0.6,16.5,17.8,,-0.1,0.4,0.2,0.02,,-2.5,-0.8,-3.3,-0.2
1996,8,DEN,Matt Fish,26,16,117,14.9,0.59,0.0,0.69,6.9,10.9,8.9,9.5,1.3,3.7,8.1,14.1,,0.2,0.1,0.4,0.14,,-0.8,1.5,0.7,0.1
1996,8,DEN,Greg Grant,29,10,109,3.1,0.3,0.26,0.0,3.2,4.3,3.7,18.3,1.0,0.0,17.9,11.5,,-0.2,0.0,-0.1,-0.05,,-5.7,-1.2,-6.9,-0.1
1996,8,DEN,Randy Woods,25,8,72,9.5,0.42,0.96,0.09,4.8,4.8,4.8,24.8,4.3,1.0,17.9,17.3,,0.0,0.1,0.1,0.04,,-1.7,3.3,1.5,0.1
1996,8,DEN,Rastko CvetkoviA,25,14,48,2.1,0.28,0.06,0.25,9.6,16.9,13.2,9.6,2.2,1.5,14.5,19.3,,-0.2,0.1,-0.1,-0.12,,-9.8,-1.3,-11.0,-0.1
1996,8,DEN,Reggie Slater,25,4,26,17.2,0.53,0.0,0.46,13.3,17.8,15.6,14.6,2.0,2.8,18.5,27.8,,0.0,0.0,0.0,0.04,,-1.0,-0.2,-1.2,0.0
1996,8,DEN,Elmore Spencer,26,6,21,-11.2,0.0,0.0,0.0,5.5,16.6,11.0,0.0,0.0,0.0,75.0,8.5,,-0.1,0.0,-0.1,-0.21,,-17.7,-1.5,-19.2,-0.1
