PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Michael Jordan,32,82,3090,29.4,0.5820000000000001,0.141,0.355,5.6,14.9,10.2,21.2,3.1,1.0,8.4,33.3,,14.2,6.2,20.4,0.317,,8.3,2.2,10.5,9.8
Scottie Pippen,30,77,2825,21.0,0.551,0.33,0.266,6.3,14.2,10.2,25.2,2.5,1.5,13.2,24.4,,7.0,5.3,12.3,0.209,,4.6,1.7,6.3,5.9
Toni Kukoč,27,81,2103,20.4,0.589,0.27399999999999997,0.33899999999999997,6.4,11.5,8.9,21.0,1.6,1.0,11.2,21.4,,6.9,3.2,10.1,0.231,,4.6,0.9,5.4,4.0
Dennis Rodman,34,64,2088,13.6,0.501,0.08900000000000001,0.349,19.9,33.2,26.6,10.0,0.9,1.0,28.2,10.3,,1.7,4.6,6.2,0.14300000000000002,,-0.3,0.3,0.0,1.1
Steve Kerr,30,82,1919,15.2,0.6629999999999999,0.49200000000000005,0.174,1.5,5.2,3.3,14.1,1.7,0.1,7.5,12.9,,6.0,2.3,8.3,0.20800000000000002,,2.4,1.0,3.4,2.6
Ron Harper,32,80,1886,14.4,0.528,0.20800000000000002,0.27699999999999997,4.6,8.6,6.6,15.5,2.9,1.3,11.5,14.9,,3.0,3.3,6.3,0.161,,0.0,2.6,2.6,2.2
Luc Longley,27,62,1641,11.9,0.515,0.0,0.205,7.4,15.2,11.3,10.6,0.7,3.9,17.2,17.8,,0.7,2.8,3.5,0.10099999999999999,,-2.9,1.3,-1.6,0.2
Bill Wennington,32,71,1065,11.0,0.519,0.003,0.125,6.4,12.7,9.5,6.4,1.0,1.1,9.3,16.5,,1.2,1.6,2.8,0.125,,-3.3,0.1,-3.2,-0.3
Jud Buechler,27,74,740,14.1,0.552,0.37200000000000005,0.091,7.1,10.4,8.7,11.1,2.4,0.7,13.4,17.3,,1.0,1.2,2.3,0.14800000000000002,,0.8,1.0,1.7,0.7
Dickey Simpkins,23,60,685,10.4,0.5329999999999999,0.006,0.606,11.2,15.3,13.3,7.7,0.7,0.9,21.6,16.7,,0.2,1.0,1.2,0.084,,-2.9,-0.8,-3.7,-0.3
Randy Brown,27,68,671,11.2,0.436,0.057,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,,0.0,1.5,1.5,0.105,,-4.3,4.0,-0.2,0.3
Jason Caffey,22,57,545,7.9,0.474,0.006,0.42,10.9,12.8,11.9,6.3,1.2,1.0,20.0,19.4,,-0.4,0.8,0.4,0.038,,-6.1,-1.1,-7.1,-0.7
James Edwards,40,28,274,3.5,0.40299999999999997,0.0,0.23600000000000002,6.4,10.6,8.5,5.9,0.2,2.2,14.7,22.9,,-0.5,0.4,-0.2,-0.027999999999999997,,-10.2,-2.0,-12.2,-0.7
John Salley,31,17,191,8.7,0.41100000000000003,0.0,0.5710000000000001,12.2,14.0,13.1,10.2,2.2,6.0,26.8,13.8,,-0.2,0.4,0.2,0.062,,-5.8,3.1,-2.8,0.0
Jack Haley,32,1,7,1.8,0.363,0.0,0.33299999999999996,16.7,16.6,16.6,0.0,0.0,0.0,12.7,49.6,,0.0,0.0,0.0,-0.228,,-14.2,-8.2,-22.4,0.0
