PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Mark Jackson,22,4,171,12.2,0.44,0.2,0.183,4.1,9.0,6.5,34.1,3.0,0.0,17.8,19.6,,-0.1,0.0,0.0,-0.009000000000000001,,0.3,0.2,0.5,0.1
Patrick Ewing,25,4,153,20.7,0.562,0.018000000000000002,0.386,12.2,27.1,19.6,10.6,2.0,5.6,14.2,21.6,,0.2,0.2,0.4,0.12,,2.2,2.2,4.4,0.2
Gerald Wilkins,24,4,149,13.5,0.532,0.057999999999999996,0.203,0.8,5.6,3.2,22.2,1.4,0.0,12.8,24.6,,0.1,0.0,0.0,0.015,,0.3,-0.6,-0.3,0.1
Johnny Newman,24,4,113,17.0,0.506,0.132,0.235,8.3,3.1,5.7,11.9,2.7,0.6,7.4,30.5,,0.1,0.0,0.1,0.05,,0.9,1.0,1.9,0.1
Sidney Green,27,4,93,5.8,0.47100000000000003,0.0,0.0,10.1,31.9,20.9,10.6,0.0,0.7,34.6,11.9,,-0.2,0.0,-0.1,-0.059000000000000004,,-5.2,0.5,-4.8,-0.1
Kenny Walker,23,4,80,5.8,0.36200000000000004,0.0,0.083,4.4,8.9,6.6,9.0,1.3,2.5,3.9,13.8,,-0.1,0.0,-0.1,-0.031,,-4.1,-0.1,-4.3,0.0
Bill Cartwright,30,4,76,11.7,0.589,0.0,0.833,12.3,17.2,14.7,11.6,0.0,2.6,24.5,18.2,,0.0,0.0,0.0,0.02,,-2.0,-0.6,-2.6,0.0
Trent Tucker,28,4,71,11.3,0.602,0.684,0.21100000000000002,0.0,3.3,1.7,8.2,2.1,0.0,4.6,13.0,,0.1,0.0,0.1,0.079,,1.4,-0.4,1.0,0.1
Pat Cummings,31,3,28,7.5,0.518,0.0,0.8,8.4,21.2,14.7,14.8,0.0,0.0,0.0,10.3,,0.1,0.0,0.1,0.11199999999999999,,-5.9,2.9,-3.0,0.0
Sedric Toney,25,3,15,19.4,0.799,1.0,0.33299999999999996,0.0,0.0,0.0,22.3,3.4,0.0,22.5,25.2,,0.1,0.0,0.1,0.16699999999999998,,5.8,2.6,8.4,0.0
Rick Carlisle,28,2,8,7.2,0.25,0.5,0.0,14.6,14.8,14.7,0.0,6.4,0.0,0.0,21.3,,0.0,0.0,0.0,-0.094,,-7.5,2.2,-5.3,0.0
Louis Orr,29,2,3,13.3,0.266,0.0,2.0,39.0,39.5,39.3,0.0,0.0,0.0,0.0,26.7,,0.0,0.0,0.0,-0.08,,0.9,-7.8,-7.0,0.0
