PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Karl Malone,24,11,494,18.4,0.537,0.004,0.439,8.3,21.1,15.1,6.3,1.3,0.8,11.4,30.4,,0.2,0.8,1.0,0.094,,1.0,-1.0,0.1,0.3
John Stockton,25,11,478,22.5,0.618,0.10400000000000001,0.679,3.6,7.0,5.4,51.9,3.9,0.4,21.6,20.3,,1.3,0.7,2.0,0.201,,5.4,3.4,8.8,1.3
Mark Eaton,31,11,461,10.1,0.526,0.0,0.5539999999999999,7.5,17.5,12.9,3.9,1.3,4.3,14.8,9.0,,0.2,0.8,0.9,0.095,,-2.2,3.1,0.9,0.3
Thurl Bailey,26,11,449,16.6,0.547,0.005,0.335,5.8,10.1,8.1,6.9,0.7,3.0,8.3,24.8,,0.5,0.5,1.0,0.10400000000000001,,1.0,0.2,1.2,0.4
Bob Hansen,27,11,408,10.3,0.584,0.267,0.163,2.4,8.2,5.5,12.4,0.9,0.0,15.7,18.4,,0.1,0.3,0.4,0.051,,-1.5,-0.4,-1.8,0.0
Marc Iavaroni,31,11,137,10.7,0.626,0.0,0.483,4.5,11.0,8.0,15.0,0.7,0.9,14.6,13.2,,0.2,0.1,0.4,0.125,,-2.3,2.4,0.1,0.1
Bart Kofoed,23,10,109,2.3,0.44,0.217,0.087,3.4,10.9,7.4,14.1,0.5,0.0,27.4,13.2,,-0.2,0.1,-0.1,-0.044000000000000004,,-7.3,-0.1,-7.3,-0.1
Rickey Green,33,7,38,4.2,0.25,0.0,0.0,0.0,2.8,1.5,31.7,2.7,0.0,27.3,12.7,,-0.1,0.0,-0.1,-0.083,,-3.8,-0.4,-4.2,0.0
Melvin Turpin,27,7,31,10.1,0.405,0.0,0.222,12.0,10.4,11.1,9.2,1.6,7.6,16.8,16.8,,0.0,0.1,0.0,0.019,,-4.0,2.9,-1.2,0.0
Eddie Hughes,27,7,16,2.7,0.35700000000000004,0.429,0.0,0.0,0.0,0.0,9.3,3.2,0.0,12.5,21.9,,-0.1,0.0,0.0,-0.129,,-5.6,-0.8,-6.4,0.0
Scott Roth,24,6,10,10.7,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,13.1,,0.0,0.0,0.0,0.034,,-4.0,6.7,2.8,0.0
Kelly Tripucka,28,2,9,0.6,0.33299999999999996,0.0,0.0,13.7,0.0,6.4,16.1,0.0,0.0,25.0,19.5,,0.0,0.0,0.0,-0.158,,-6.3,-5.3,-11.6,0.0
